DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
22.09.2022  00:08:50|G|000.000000|000.000000|007.842000|007.409520|121.184746|096.527459|51.847195|104.868111|004.39|168.90
22.09.2022  00:08:55|G|000.000000|000.000000|007.852300|007.409460|121.036161|096.405918|51.847088|104.868141|004.70|169.60
22.09.2022  00:09:01|G|000.000000|000.000000|007.830000|007.409430|121.065439|096.429867|51.846947|104.868187|004.85|169.50
22.09.2022  00:09:08|G|000.000000|000.000000|007.842700|007.409460|121.072365|096.435533|51.846786|104.868225|004.95|170.20
22.09.2022  00:09:16|G|000.000000|000.000000|007.843900|007.409450|121.049499|096.416829|51.846600|104.868256|005.19|173.30
22.09.2022  00:09:21|G|000.000000|000.000000|007.859200|007.409450|120.991714|096.369561|51.846478|104.868286|005.25|172.90
22.09.2022  00:09:29|G|000.000000|000.000000|007.831400|007.409420|121.041899|096.410612|51.846287|104.868324|005.23|173.10
22.09.2022  00:09:34|G|000.000000|000.000000|007.838500|007.409450|121.069860|096.433483|51.846165|104.868362|005.17|170.40
22.09.2022  00:09:42|G|000.000000|000.000000|007.845300|007.409480|121.098948|096.457277|51.845970|104.868408|005.34|170.70
22.09.2022  00:09:47|G|000.000000|000.000000|007.843000|007.409410|120.979827|096.359838|51.845840|104.868454|005.57|170.10
22.09.2022  00:09:55|G|000.000000|000.000000|007.840900|007.409420|121.006008|096.381253|51.845631|104.868538|005.78|165.80
22.09.2022  00:10:00|G|000.000000|000.000000|007.829900|007.409420|121.047334|096.415057|51.845501|104.868599|005.82|165.00
22.09.2022  00:10:07|G|000.000000|000.000000|007.824100|007.409390|121.014484|096.388187|51.845306|104.868683|005.82|164.30
22.09.2022  00:10:13|G|000.000000|000.000000|007.839800|007.409370|120.918580|096.309739|51.845165|104.868752|005.77|164.10
22.09.2022  00:10:21|G|000.000000|000.000000|007.847100|007.409450|121.037285|096.406838|51.844955|104.868858|005.96|162.60
22.09.2022  00:10:26|G|000.000000|000.000000|007.837700|007.409400|120.981406|096.361130|51.844818|104.868935|006.12|161.10
22.09.2022  00:10:34|G|000.000000|000.000000|007.839200|007.409410|120.993952|096.371392|51.844608|104.869057|006.04|160.70
22.09.2022  00:10:39|G|000.000000|000.000000|007.816700|007.409350|120.969161|096.351113|51.844479|104.869125|005.97|162.00
22.09.2022  00:10:47|G|000.000000|000.000000|007.838100|007.409390|120.961581|096.344913|51.844273|104.869255|005.91|158.90
22.09.2022  00:10:52|G|000.000000|000.000000|007.846400|007.409370|120.893750|096.289428|51.844147|104.869331|005.92|159.00
22.09.2022  00:11:00|G|000.000000|000.000000|007.841500|007.409340|120.857498|096.259774|51.843952|104.869476|005.77|155.70
22.09.2022  00:11:05|G|000.000000|000.000000|007.837000|007.409390|120.965655|096.348246|51.843830|104.869560|005.83|155.80
22.09.2022  00:11:13|G|000.000000|000.000000|007.832700|007.409360|120.927111|096.316717|51.843632|104.869713|005.99|154.50
22.09.2022  00:11:18|G|000.000000|000.000000|007.838800|007.409370|120.922303|096.312784|51.843502|104.869812|006.05|155.20
22.09.2022  00:11:26|G|000.000000|000.000000|007.860200|007.409440|120.969510|096.351399|51.843288|104.869965|006.16|156.30
22.09.2022  00:11:31|G|000.000000|000.000000|007.855400|007.409350|120.823276|096.231781|51.843159|104.870056|006.14|156.70
22.09.2022  00:11:39|G|000.000000|000.000000|007.851600|007.409410|120.947112|096.333077|51.842941|104.870224|006.44|154.10
22.09.2022  00:11:44|G|000.000000|000.000000|007.858000|007.409420|120.941446|096.328443|51.842819|104.870331|006.42|153.00
22.09.2022  00:11:52|G|000.000000|000.000000|007.866500|007.409440|120.945838|096.332035|51.842621|104.870506|006.16|150.50
22.09.2022  00:11:57|G|000.000000|000.000000|007.871200|007.409400|120.855109|096.257820|51.842487|104.870636|006.47|148.80
22.09.2022  00:12:05|G|000.000000|000.000000|007.892800|007.409480|120.919723|096.310674|51.842278|104.870842|006.58|148.70
22.09.2022  00:12:10|G|000.000000|000.000000|007.889000|007.409460|120.897486|096.292484|51.842152|104.870964|006.47|148.20
22.09.2022  00:12:18|G|000.000000|000.000000|007.890700|007.409480|120.927587|096.317107|51.841942|104.871185|006.65|148.00
22.09.2022  00:12:23|G|000.000000|000.000000|007.885500|007.409420|120.837618|096.243513|51.841816|104.871315|006.57|146.50
22.09.2022  00:12:28|G|000.000000|000.000000|007.887700|007.409460|120.902297|096.296419|51.841702|104.871452|006.55|144.00
