DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
23.10.2023  00:00:07|G|000.000000|000.000000|008.043900|007.408730|118.994888|094.736185|53.479855|107.554886|000.20|00.00
23.10.2023  00:00:15|G|000.000000|000.000000|008.054700|007.408730|118.955178|094.703702|53.479706|107.555008|000.70|169.90
23.10.2023  00:00:25|G|000.000000|000.000000|008.059000|007.408730|118.939293|094.690709|53.479706|107.555008|000.70|166.30
23.10.2023  00:00:35|G|000.000000|000.000000|008.053700|007.408750|118.995215|094.736453|53.479706|107.555008|000.70|336.20
23.10.2023  00:00:45|G|000.000000|000.000000|008.036900|007.408730|119.020710|094.757307|53.479706|107.555008|000.40|176.00
23.10.2023  00:00:57|G|000.000000|000.000000|008.039600|007.408730|119.010812|094.749210|53.479816|107.554916|000.10|00.00
23.10.2023  00:01:06|G|000.000000|000.000000|008.041400|007.408710|118.967931|094.714135|53.479816|107.554916|000.10|00.00
23.10.2023  00:01:17|G|000.000000|000.000000|008.055200|007.408730|118.953243|094.702120|53.479816|107.554916|000.20|00.00
23.10.2023  00:01:25|G|000.000000|000.000000|008.068600|007.408750|118.940181|094.691436|53.479687|107.555000|000.90|174.50
23.10.2023  00:01:35|G|000.000000|000.000000|008.016600|007.408730|119.095736|094.818677|53.479679|107.555000|000.80|176.00
23.10.2023  00:01:47|G|000.000000|000.000000|008.037200|007.408750|119.055866|094.786064|53.479801|107.554924|000.20|00.00
23.10.2023  00:01:55|G|000.000000|000.000000|008.059700|007.408730|118.936793|094.688664|53.479679|107.554970|000.20|00.00
23.10.2023  00:02:06|G|000.000000|000.000000|008.058400|007.408730|118.941531|094.692540|53.479801|107.554924|000.10|00.00
23.10.2023  00:02:17|G|000.000000|000.000000|008.058000|007.408750|118.979197|094.723350|53.479782|107.554932|000.20|00.00
23.10.2023  00:02:25|G|000.000000|000.000000|008.026800|007.408750|119.094366|094.817556|53.479660|107.554962|000.70|326.80
23.10.2023  00:02:35|G|000.000000|000.000000|008.023300|007.408730|119.070889|094.798353|53.479652|107.554962|000.20|00.00
