DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
20.10.2023  06:54:22|G|000.000000|000.000000|006.908600|007.406770|119.639628|095.263573|52.005901|105.444588|008.90|55.10
20.10.2023  06:54:32|G|000.000000|000.000000|006.912600|007.406830|119.736763|095.343028|52.006134|105.445145|008.90|55.20
20.10.2023  06:54:42|G|000.000000|000.000000|006.913700|007.407090|120.221510|095.739545|52.006363|105.445656|008.80|54.10
20.10.2023  06:54:52|G|000.000000|000.000000|006.916800|007.407020|120.078020|095.622172|52.006626|105.446190|008.90|49.70
20.10.2023  06:55:02|G|000.000000|000.000000|006.914500|007.407090|120.218161|095.736805|52.006886|105.446709|008.80|51.90
20.10.2023  06:55:12|G|000.000000|000.000000|006.909800|007.407160|120.367412|095.858891|52.007137|105.447227|009.10|54.10
20.10.2023  06:55:22|G|000.000000|000.000000|006.917500|007.407120|120.262960|095.773450|52.007397|105.447792|008.90|53.00
20.10.2023  06:55:32|G|000.000000|000.000000|006.916100|007.408020|121.959874|097.161502|52.007645|105.448326|008.90|53.30
20.10.2023  06:55:42|G|000.000000|000.000000|006.917500|007.407760|121.466121|096.757619|52.007874|105.448837|008.80|50.60
20.10.2023  06:55:52|G|000.000000|000.000000|006.912600|007.407390|120.788985|096.203731|52.008144|105.449387|009.00|50.80
20.10.2023  06:56:02|G|000.000000|000.000000|006.926000|007.407250|120.474610|095.946577|52.008415|105.449905|009.00|52.10
20.10.2023  06:56:12|G|000.000000|000.000000|006.927200|007.406860|119.737154|095.343349|52.008636|105.450439|009.00|54.30
20.10.2023  06:56:22|G|000.000000|000.000000|006.921100|007.407900|121.714883|096.961104|52.008862|105.451027|009.20|53.50
20.10.2023  06:56:32|G|000.000000|000.000000|006.929700|007.407980|121.831553|097.056538|52.009102|105.451591|009.10|55.30
20.10.2023  06:56:42|G|000.000000|000.000000|006.921900|007.407040|120.095855|095.636761|52.009350|105.452103|008.90|54.00
20.10.2023  06:56:52|G|000.000000|000.000000|006.937500|007.407170|120.279927|095.787329|52.009628|105.452629|009.00|50.10
20.10.2023  06:57:02|G|000.000000|000.000000|006.927000|007.407270|120.508063|095.973941|52.009911|105.453133|009.10|46.90
20.10.2023  06:57:12|G|000.000000|000.000000|006.935500|007.406930|119.836828|095.424880|52.010162|105.453613|009.10|49.10
20.10.2023  06:57:22|G|000.000000|000.000000|006.939800|007.407250|120.421302|095.902972|52.010456|105.454140|008.90|49.40
20.10.2023  06:57:32|G|000.000000|000.000000|006.936600|007.407010|119.982955|095.544410|52.010731|105.454689|009.00|52.30
20.10.2023  06:57:42|G|000.000000|000.000000|006.923900|007.406910|119.843801|095.430584|52.010960|105.455193|009.10|54.00
20.10.2023  06:57:52|G|000.000000|000.000000|006.929900|007.406750|119.520256|095.165929|52.011189|105.455780|009.20|56.20
20.10.2023  06:58:02|G|000.000000|000.000000|006.919100|007.406870|119.787170|095.384261|52.011410|105.456329|009.10|57.80
20.10.2023  06:58:12|G|000.000000|000.000000|006.911800|007.407610|121.205863|096.544732|52.011620|105.456894|009.10|56.10
20.10.2023  06:58:22|G|000.000000|000.000000|006.920500|007.407220|120.439143|095.917566|52.011887|105.457489|009.10|53.70
20.10.2023  06:58:32|G|000.000000|000.000000|006.915600|007.406890|119.838097|095.425919|52.012142|105.458023|009.10|53.60
20.10.2023  06:58:42|G|000.000000|000.000000|006.889700|007.406790|119.749332|095.353310|52.012379|105.458542|009.10|54.10
20.10.2023  06:58:52|G|000.000000|000.000000|006.833400|007.406560|119.532219|095.175715|52.012634|105.459122|009.10|54.60
20.10.2023  06:59:02|G|000.000000|000.000000|006.837700|007.407050|120.438780|095.917269|52.012878|105.459679|009.10|53.70
20.10.2023  06:59:12|G|000.000000|000.000000|006.799900|007.407420|121.282381|096.607323|52.013115|105.460197|009.10|53.40
20.10.2023  06:59:22|G|000.000000|000.000000|006.758300|007.407910|122.370560|097.497438|52.013401|105.460793|009.10|51.40
20.10.2023  06:59:42|G|000.000000|000.000000|006.559400|007.406660|120.781036|096.197230|52.013954|105.461807|009.10|49.30
20.10.2023  06:59:52|G|000.000000|000.000000|006.529900|007.405940|119.526935|095.171392|52.014240|105.462349|009.10|50.30
20.10.2023  07:00:02|G|000.000000|000.000000|006.494300|007.406080|119.931219|095.502090|52.014507|105.462883|009.20|50.40
20.10.2023  07:00:12|G|000.000000|000.000000|006.427100|007.406120|120.268948|095.778348|52.014755|105.463387|009.20|51.00
20.10.2023  07:00:22|G|000.000000|000.000000|006.298800|007.405860|120.272783|095.781486|52.015007|105.463959|009.20|54.40
20.10.2023  07:00:32|G|000.000000|000.000000|006.243200|007.405870|120.509723|095.975299|52.015236|105.464508|009.20|57.30
20.10.2023  07:00:42|G|000.000000|000.000000|006.158600|007.405540|120.207823|095.728349|52.015461|105.465073|009.10|58.40
20.10.2023  07:00:52|G|000.000000|000.000000|006.199200|007.405560|120.086998|095.629516|52.015686|105.465660|009.40|58.20
20.10.2023  07:01:02|G|000.000000|000.000000|006.198300|007.405500|119.975064|095.537956|52.015896|105.466248|009.10|61.10
20.10.2023  07:01:12|G|000.000000|000.000000|006.127700|007.405450|120.155576|095.685612|52.016090|105.466820|009.30|61.00
20.10.2023  07:01:22|G|000.000000|000.000000|006.139400|007.405680|120.552287|096.010116|52.016327|105.467453|009.10|58.00
20.10.2023  07:01:32|G|000.000000|000.000000|006.235900|007.405790|120.384972|095.873255|52.016552|105.468040|009.20|57.20
20.10.2023  07:01:42|G|000.000000|000.000000|006.174100|007.405640|120.339289|095.835887|52.016766|105.468590|009.20|55.50
20.10.2023  07:01:52|G|000.000000|000.000000|006.210400|007.405710|120.331376|095.829414|52.017021|105.469185|009.20|55.40
20.10.2023  07:02:02|G|000.000000|000.000000|006.189300|007.405730|120.452711|095.928664|52.017262|105.469757|009.30|55.70
20.10.2023  07:02:12|G|000.000000|000.000000|006.263200|007.405650|120.009760|095.566336|52.017502|105.470284|009.10|53.20
20.10.2023  07:02:22|G|000.000000|000.000000|006.225300|007.405830|120.503238|095.969994|52.017784|105.470856|009.10|52.60
20.10.2023  07:02:32|G|000.000000|000.000000|006.300300|007.405900|120.343575|095.839392|52.018044|105.471397|009.30|52.70
20.10.2023  07:02:42|G|000.000000|000.000000|006.312500|007.405880|120.257711|095.769156|52.018280|105.471931|009.20|55.90
20.10.2023  07:02:52|G|000.000000|000.000000|006.290000|007.406620|121.763848|097.001156|52.018532|105.472534|009.10|55.70
20.10.2023  07:03:02|G|000.000000|000.000000|006.363200|007.405860|120.021405|095.575862|52.018768|105.473106|009.30|55.30
20.10.2023  07:03:22|G|000.000000|000.000000|006.468400|007.406040|119.955729|095.522140|52.019253|105.474228|009.30|55.20
20.10.2023  07:03:32|G|000.000000|000.000000|006.437400|007.405930|119.866539|095.449183|52.019501|105.474777|009.10|52.50
20.10.2023  07:03:42|G|000.000000|000.000000|006.481900|007.405730|119.313166|094.996532|52.019764|105.475288|009.10|48.90
20.10.2023  07:03:52|G|000.000000|000.000000|006.464000|007.405970|119.839654|095.427192|52.020077|105.475815|009.00|44.00
20.10.2023  07:04:02|G|000.000000|000.000000|006.462200|007.406020|119.941682|095.510649|52.020393|105.476295|009.30|41.20
20.10.2023  07:04:12|G|000.000000|000.000000|006.487500|007.406120|120.034000|095.586164|52.020695|105.476723|009.00|41.70
20.10.2023  07:04:33|G|000.000000|000.000000|006.516800|007.407120|121.823249|097.049746|52.021362|105.477615|009.10|38.70
20.10.2023  07:04:42|G|000.000000|000.000000|006.453300|007.406310|120.528994|095.991063|52.021656|105.478012|009.30|42.10
20.10.2023  07:04:52|G|000.000000|000.000000|006.465700|007.406220|120.309128|095.811215|52.021961|105.478500|009.20|47.00
20.10.2023  07:05:02|G|000.000000|000.000000|006.465700|007.406370|120.594806|096.044896|52.022247|105.479019|009.20|49.50
20.10.2023  07:05:12|G|000.000000|000.000000|006.517000|007.407070|121.727027|096.971037|52.022511|105.479523|009.10|48.60
20.10.2023  07:05:22|G|000.000000|000.000000|006.505000|007.406310|120.327584|095.826312|52.022808|105.480064|009.10|44.70
20.10.2023  07:05:32|G|000.000000|000.000000|006.504200|007.406550|120.787334|096.202381|52.023125|105.480545|009.10|40.90
20.10.2023  07:05:42|G|000.000000|000.000000|006.423300|007.406440|120.894220|096.289813|52.023438|105.480988|009.00|40.50
20.10.2023  07:05:52|G|000.000000|000.000000|006.498200|007.406530|120.772887|096.190564|52.023766|105.481430|009.30|35.80
20.10.2023  07:06:02|G|000.000000|000.000000|006.542500|007.406250|120.067844|095.613848|52.024105|105.481834|009.00|36.00
20.10.2023  07:06:12|G|000.000000|000.000000|006.509700|007.406920|121.470052|096.760836|52.024433|105.482216|009.10|36.20
20.10.2023  07:06:22|G|000.000000|000.000000|006.545100|007.406210|119.981531|095.543245|52.024796|105.482643|009.20|36.00
20.10.2023  07:06:32|G|000.000000|000.000000|006.523400|007.405880|119.438238|095.098839|52.025124|105.483040|009.20|38.90
20.10.2023  07:06:42|G|000.000000|000.000000|006.544200|007.406150|119.871134|095.452942|52.025436|105.483452|009.20|43.20
20.10.2023  07:06:52|G|000.000000|000.000000|006.482000|007.406020|119.864834|095.447789|52.025764|105.483948|009.10|40.60
20.10.2023  07:07:02|G|000.000000|000.000000|006.535100|007.406040|119.697137|095.310615|52.026096|105.484375|009.10|39.40
20.10.2023  07:07:12|G|000.000000|000.000000|006.470500|007.405850|119.585647|095.219417|52.026409|105.484795|009.20|40.50
20.10.2023  07:07:22|G|000.000000|000.000000|006.538000|007.406330|120.237112|095.752307|52.026722|105.485275|009.30|42.30
20.10.2023  07:07:32|G|000.000000|000.000000|006.576000|007.406250|119.937675|095.507372|52.027027|105.485756|009.10|45.60
20.10.2023  07:07:42|G|000.000000|000.000000|006.499200|007.406660|121.016294|096.389667|52.027317|105.486221|009.20|42.50
20.10.2023  07:07:52|G|000.000000|000.000000|006.429100|007.409520|126.754367|101.083332|52.027637|105.486702|009.20|43.10
20.10.2023  07:08:02|G|000.000000|000.000000|006.481300|007.408540|124.670178|099.378494|52.027946|105.487175|009.10|42.70
20.10.2023  07:08:12|G|000.000000|000.000000|006.471700|007.407920|123.526336|098.442848|52.028263|105.487610|009.30|43.10
20.10.2023  07:08:22|G|000.000000|000.000000|006.439700|007.407920|123.654300|098.547520|52.028591|105.488113|009.20|43.20
20.10.2023  07:08:32|G|000.000000|000.000000|006.479100|007.407060|121.857152|097.077477|52.028908|105.488594|009.30|45.00
20.10.2023  07:08:42|G|000.000000|000.000000|006.488800|007.406660|121.057059|096.423012|52.029190|105.489052|009.30|44.70
20.10.2023  07:08:52|G|000.000000|000.000000|006.573400|007.407040|121.448306|096.743047|52.029499|105.489571|009.20|44.70
20.10.2023  07:09:02|G|000.000000|000.000000|006.530300|007.406430|120.457139|095.932286|52.029812|105.490074|009.30|44.40
20.10.2023  07:09:12|G|000.000000|000.000000|006.542800|007.406720|120.959874|096.343517|52.030094|105.490540|009.30|45.10
20.10.2023  07:09:22|G|000.000000|000.000000|006.541000|007.406310|120.187392|095.711637|52.030403|105.491058|009.20|47.10
20.10.2023  07:09:32|G|000.000000|000.000000|006.561600|007.406680|120.810335|096.221195|52.030682|105.491592|009.30|51.10
20.10.2023  07:09:42|G|000.000000|000.000000|006.566300|007.407460|122.274371|097.418757|52.030926|105.492126|009.40|56.50
20.10.2023  07:09:52|G|000.000000|000.000000|006.827500|007.407050|120.478146|095.949470|52.031178|105.492737|009.20|55.30
20.10.2023  07:10:02|G|000.000000|000.000000|007.003300|007.407890|121.376609|096.684400|52.031425|105.493271|009.20|50.30
20.10.2023  07:10:12|G|000.000000|000.000000|007.010400|007.407780|121.143024|096.493330|52.031696|105.493759|009.20|45.20
20.10.2023  07:10:22|G|000.000000|000.000000|007.051600|007.408850|122.987080|098.001743|52.032024|105.494263|009.10|43.00
20.10.2023  07:10:32|G|000.000000|000.000000|007.059100|007.409780|124.699613|099.402572|52.032333|105.494751|009.20|42.60
20.10.2023  07:10:42|G|000.000000|000.000000|007.048700|007.408260|121.893839|097.107487|52.032623|105.495186|009.30|40.50
20.10.2023  07:10:52|G|000.000000|000.000000|007.064700|007.408220|121.756549|096.995186|52.032970|105.495644|009.40|40.30
20.10.2023  07:11:02|G|000.000000|000.000000|007.085700|007.407150|119.674999|095.292507|52.033291|105.496117|009.30|41.50
