DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
29.10.2023  00:00:08|S|000.000000|000.000000|005.481000|007.404580|121.032162|096.402647|00.000000|000.000000|000.00|00.00
29.10.2023  00:00:18|S|000.000000|000.000000|005.476200|007.404580|121.051532|096.418491|00.000000|000.000000|000.00|00.00
29.10.2023  00:00:28|S|000.000000|000.000000|005.465100|007.404560|121.056770|096.422776|00.000000|000.000000|000.00|00.00
29.10.2023  00:00:48|S|000.000000|000.000000|005.472000|007.404560|121.028911|096.399988|00.000000|000.000000|000.00|00.00
29.10.2023  00:00:58|S|000.000000|000.000000|005.468900|007.404560|121.041153|096.410001|00.000000|000.000000|000.00|00.00
29.10.2023  00:01:18|S|000.000000|000.000000|005.497500|007.404620|121.044643|096.412856|00.000000|000.000000|000.00|00.00
29.10.2023  00:01:28|S|000.000000|000.000000|005.497100|007.404620|121.046477|096.414356|00.000000|000.000000|000.00|00.00
29.10.2023  00:01:38|S|000.000000|000.000000|005.492100|007.404600|121.027234|096.398616|00.000000|000.000000|000.00|00.00
29.10.2023  00:01:48|S|000.000000|000.000000|005.482900|007.404620|121.103091|096.460666|00.000000|000.000000|000.00|00.00
29.10.2023  00:01:58|S|000.000000|000.000000|005.492100|007.404600|121.026610|096.398106|00.000000|000.000000|000.00|00.00
29.10.2023  00:02:18|S|000.000000|000.000000|005.496600|007.404600|121.008690|096.383447|00.000000|000.000000|000.00|00.00
29.10.2023  00:02:28|S|000.000000|000.000000|005.496400|007.404620|121.049390|096.416739|00.000000|000.000000|000.00|00.00
29.10.2023  00:02:38|S|000.000000|000.000000|005.495900|007.404620|121.050951|096.418016|00.000000|000.000000|000.00|00.00
29.10.2023  00:02:58|S|000.000000|000.000000|005.502700|007.404640|121.063198|096.428034|00.000000|000.000000|000.00|00.00
29.10.2023  00:03:08|S|000.000000|000.000000|005.497600|007.404620|121.044056|096.412376|00.000000|000.000000|000.00|00.00
29.10.2023  00:03:18|S|000.000000|000.000000|005.500600|007.404620|121.032025|096.402535|00.000000|000.000000|000.00|00.00
29.10.2023  00:03:28|S|000.000000|000.000000|005.499600|007.404620|121.035804|096.405626|00.000000|000.000000|000.00|00.00
29.10.2023  00:03:38|S|000.000000|000.000000|005.500600|007.404620|121.032330|096.402784|00.000000|000.000000|000.00|00.00
29.10.2023  00:03:48|S|000.000000|000.000000|005.505100|007.404620|121.013688|096.387535|00.000000|000.000000|000.00|00.00
29.10.2023  00:03:58|S|000.000000|000.000000|005.507200|007.404620|121.005490|096.380830|00.000000|000.000000|000.00|00.00
29.10.2023  00:04:08|S|000.000000|000.000000|005.512300|007.404670|121.083413|096.444570|00.000000|000.000000|000.00|00.00
29.10.2023  00:04:18|S|000.000000|000.000000|005.509100|007.404640|121.037138|096.406718|00.000000|000.000000|000.00|00.00
29.10.2023  00:04:28|S|000.000000|000.000000|005.501200|007.404640|121.068883|096.432685|00.000000|000.000000|000.00|00.00
29.10.2023  00:04:38|S|000.000000|000.000000|005.504200|007.404620|121.017561|096.390703|00.000000|000.000000|000.00|00.00
