DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
21.10.2023  00:00:08|G|000.000000|000.000000|005.958300|007.405360|120.649535|096.089663|53.634449|108.000435|009.00|19.00
21.10.2023  00:00:18|G|000.000000|000.000000|005.993700|007.405420|120.625536|096.070033|53.634838|108.000671|009.00|20.40
21.10.2023  00:00:28|G|000.000000|000.000000|006.013700|007.405490|120.681804|096.116059|53.635223|108.000908|009.10|21.00
21.10.2023  00:00:35|G|000.000000|000.000000|006.027600|007.405510|120.665862|096.103019|53.635540|108.001091|008.50|23.10
21.10.2023  00:00:48|G|000.000000|000.000000|006.034900|007.405530|120.674976|096.110474|53.635983|108.001495|009.00|25.80
21.10.2023  00:00:58|G|000.000000|000.000000|006.045300|007.405530|120.634103|096.077041|53.636360|108.001801|009.00|24.50
21.10.2023  00:01:08|G|000.000000|000.000000|006.065000|007.405570|120.633669|096.076685|53.636738|108.002083|009.00|24.10
21.10.2023  00:01:18|G|000.000000|000.000000|006.046600|007.405550|120.667558|096.104406|53.637112|108.002403|008.80|31.80
21.10.2023  00:01:58|G|000.000000|000.000000|006.006000|007.405450|120.634991|096.077767|53.638489|108.003899|008.80|30.70
21.10.2023  00:02:08|G|000.000000|000.000000|005.998000|007.405440|120.647378|096.087899|53.638859|108.004219|008.80|23.10
21.10.2023  00:02:28|G|000.000000|000.000000|005.912600|007.405250|120.617007|096.063056|53.639637|108.004700|009.00|22.30
21.10.2023  00:02:38|G|000.000000|000.000000|005.908200|007.405230|120.595079|096.045119|53.640011|108.004997|009.00|27.20
21.10.2023  00:02:45|G|000.000000|000.000000|005.899700|007.405220|120.610158|096.057453|53.640293|108.005211|008.89|27.00
21.10.2023  00:02:55|G|000.000000|000.000000|005.879200|007.405190|120.633527|096.076569|53.640659|108.005547|008.50|28.10
21.10.2023  00:03:08|G|000.000000|000.000000|005.871900|007.405170|120.622736|096.067742|53.641117|108.005913|008.90|25.40
21.10.2023  00:03:28|G|000.000000|000.000000|005.851800|007.405110|120.586037|096.037723|53.641872|108.006493|008.90|25.30
21.10.2023  00:03:38|G|000.000000|000.000000|005.860300|007.405170|120.669149|096.105708|53.642254|108.006790|008.90|22.30
21.10.2023  00:03:48|G|000.000000|000.000000|005.846900|007.405100|120.586292|096.037931|53.642639|108.007057|008.90|22.10
21.10.2023  00:03:55|G|000.000000|000.000000|005.824800|007.405070|120.615678|096.061969|53.642941|108.007210|008.60|23.40
21.10.2023  00:04:08|G|000.000000|000.000000|005.826600|007.405050|120.569806|096.024446|53.643414|108.007561|009.10|21.40
21.10.2023  00:04:18|G|000.000000|000.000000|005.804300|007.405020|120.599751|096.048941|53.643795|108.007835|009.20|25.70
21.10.2023  00:04:28|G|000.000000|000.000000|005.793600|007.405010|120.622348|096.067425|53.644173|108.008141|009.20|25.10
