DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
22.10.2023  00:00:07|G|000.000000|000.000000|009.827800|007.413870|121.618988|096.882663|54.357952|109.295593|000.40|246.90
22.10.2023  00:00:26|G|000.000000|000.000000|009.827400|007.413870|121.619734|096.883273|54.358032|109.295242|000.90|187.30
22.10.2023  00:00:37|G|000.000000|000.000000|009.826200|007.413870|121.624303|096.887010|54.357967|109.295441|000.50|283.70
22.10.2023  00:00:46|G|000.000000|000.000000|009.823300|007.413870|121.634506|096.895356|54.358040|109.295212|000.60|260.40
22.10.2023  00:00:56|G|000.000000|000.000000|009.824300|007.413870|121.630907|096.892412|54.358044|109.295158|000.60|276.30
22.10.2023  00:01:07|G|000.000000|000.000000|009.825000|007.413870|121.628373|096.890339|54.357971|109.295387|000.60|271.40
22.10.2023  00:01:26|G|000.000000|000.000000|009.827000|007.413870|121.621429|096.884659|54.358032|109.294998|000.70|295.00
22.10.2023  00:01:37|G|000.000000|000.000000|009.825300|007.413870|121.627363|096.889514|54.357971|109.295288|000.40|268.80
22.10.2023  00:01:47|G|000.000000|000.000000|009.824500|007.413870|121.630393|096.891992|54.357971|109.295288|000.50|267.40
22.10.2023  00:01:56|G|000.000000|000.000000|009.822200|007.413890|121.673143|096.926961|54.358032|109.294930|000.60|282.40
22.10.2023  00:02:07|G|000.000000|000.000000|009.822000|007.413870|121.639135|096.899143|54.357971|109.295242|000.40|268.80
22.10.2023  00:02:17|G|000.000000|000.000000|009.819200|007.413850|121.614608|096.879080|54.357971|109.295242|000.30|278.00
22.10.2023  00:02:25|G|000.000000|000.000000|009.817500|007.413870|121.655090|096.912193|54.358044|109.294853|000.60|273.30
22.10.2023  00:02:36|G|000.000000|000.000000|009.816000|007.413870|121.660487|096.916608|54.358044|109.294853|000.50|279.70
22.10.2023  00:02:46|G|000.000000|000.000000|009.816500|007.413850|121.624047|096.886801|54.358044|109.294853|000.30|255.00
22.10.2023  00:02:55|G|000.000000|000.000000|009.815700|007.413850|121.627036|096.889246|54.358044|109.294853|000.40|242.40
22.10.2023  00:03:06|G|000.000000|000.000000|009.817200|007.413850|121.621505|096.884721|54.358044|109.294823|000.40|297.40
22.10.2023  00:03:16|G|000.000000|000.000000|009.817600|007.413850|121.620304|096.883739|54.358051|109.294762|000.40|279.00
22.10.2023  00:03:26|G|000.000000|000.000000|009.818200|007.413870|121.652324|096.909931|54.358051|109.294762|000.30|303.10
22.10.2023  00:03:35|G|000.000000|000.000000|009.816500|007.413850|121.624285|096.886996|54.358051|109.294762|000.50|265.30
22.10.2023  00:03:46|G|000.000000|000.000000|009.811600|007.413840|121.624368|096.887064|54.358051|109.294762|000.80|286.50
22.10.2023  00:04:07|G|000.000000|000.000000|009.810900|007.413840|121.626602|096.888891|54.357983|109.294823|000.60|272.50
22.10.2023  00:04:17|G|000.000000|000.000000|009.810100|007.413830|121.612512|096.877365|54.357983|109.294762|000.40|277.10
22.10.2023  00:04:26|G|000.000000|000.000000|009.808600|007.413820|121.601194|096.868107|54.358078|109.294388|001.10|255.30
22.10.2023  00:04:37|G|000.000000|000.000000|009.805200|007.413830|121.629748|096.891464|54.358021|109.294464|000.70|278.40
