DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
28.10.2023  00:00:05|G|000.000000|000.000000|006.559400|007.406720|120.895156|096.290578|51.762791|104.948288|009.20|337.90
28.10.2023  00:00:11|G|000.000000|000.000000|006.559800|007.406720|120.893551|096.289265|51.763050|104.948120|009.20|335.40
28.10.2023  00:00:25|G|000.000000|000.000000|006.545900|007.406680|120.871809|096.271480|51.763573|104.947777|009.00|342.30
28.10.2023  00:00:35|G|000.000000|000.000000|006.551600|007.406680|120.849391|096.253143|51.763988|104.947571|009.30|339.10
28.10.2023  00:00:41|G|000.000000|000.000000|006.534900|007.406680|120.914706|096.306569|51.764236|104.947411|008.39|340.30
28.10.2023  00:00:54|G|000.000000|000.000000|006.531300|007.406660|120.890806|096.287020|51.764751|104.947067|009.10|337.10
28.10.2023  00:01:05|G|000.000000|000.000000|006.526900|007.406640|120.869936|096.269948|51.765160|104.946815|009.00|337.60
28.10.2023  00:01:14|G|000.000000|000.000000|006.525200|007.406640|120.876771|096.275540|51.765526|104.946564|009.10|338.80
28.10.2023  00:01:24|G|000.000000|000.000000|006.524800|007.406660|120.916082|096.307696|51.765915|104.946297|009.00|337.30
28.10.2023  00:01:35|G|000.000000|000.000000|006.518900|007.406620|120.863304|096.264524|51.766327|104.946030|009.10|338.50
28.10.2023  00:01:55|G|000.000000|000.000000|006.502900|007.406590|120.868575|096.268835|51.767128|104.945541|009.20|339.10
28.10.2023  00:02:04|G|000.000000|000.000000|006.520200|007.406610|120.839231|096.244832|51.767502|104.945313|009.30|339.10
28.10.2023  00:02:15|G|000.000000|000.000000|006.511800|007.406640|120.928982|096.318247|51.767921|104.945053|009.30|342.20
28.10.2023  00:02:24|G|000.000000|000.000000|006.539100|007.406680|120.898470|096.293289|51.768295|104.944855|009.10|343.50
28.10.2023  00:02:34|G|000.000000|000.000000|006.562000|007.406720|120.885089|096.282343|51.768707|104.944656|009.10|344.80
28.10.2023  00:02:45|G|000.000000|000.000000|006.590900|007.406780|120.886329|096.283357|51.769123|104.944450|009.30|341.10
28.10.2023  00:03:15|G|000.000000|000.000000|006.625100|007.406850|120.885661|096.282812|51.770309|104.943771|009.10|340.00
28.10.2023  00:03:25|G|000.000000|000.000000|006.629800|007.406850|120.867377|096.267855|51.770706|104.943535|009.10|339.60
28.10.2023  00:03:35|G|000.000000|000.000000|006.632700|007.406850|120.855837|096.258415|51.771099|104.943291|008.90|340.90
28.10.2023  00:03:45|G|000.000000|000.000000|006.616700|007.406820|120.861508|096.263054|51.771496|104.943054|009.20|339.50
