DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
23.09.2022  00:00:06|G|000.000000|000.000000|006.792800|007.407560|121.576012|096.847509|51.861267|105.275894|000.13|202.20
23.09.2022  00:00:11|G|000.000000|000.000000|006.765600|007.407520|121.606705|096.872615|51.861267|105.275894|000.13|202.20
23.09.2022  00:00:19|G|000.000000|000.000000|006.779200|007.407560|121.629100|096.890934|51.861267|105.275894|000.13|202.20
23.09.2022  00:00:24|G|000.000000|000.000000|006.780200|007.407540|121.587404|096.856828|51.861267|105.275894|000.13|202.20
23.09.2022  00:00:32|G|000.000000|000.000000|006.778400|007.407560|121.632232|096.893496|51.861256|105.275894|000.13|202.10
23.09.2022  00:00:37|G|000.000000|000.000000|006.777000|007.407540|121.599902|096.867050|51.861256|105.275894|000.13|202.10
23.09.2022  00:00:45|G|000.000000|000.000000|006.782600|007.407560|121.615846|096.880093|51.861248|105.275887|000.13|202.00
23.09.2022  00:00:50|G|000.000000|000.000000|006.768900|007.407560|121.669342|096.923851|51.861248|105.275887|000.13|202.00
23.09.2022  00:00:58|G|000.000000|000.000000|006.735700|007.407500|121.685790|096.937306|51.861248|105.275887|000.13|202.00
23.09.2022  00:01:03|G|000.000000|000.000000|006.781700|007.407500|121.506051|096.790282|51.861248|105.275887|000.12|202.00
23.09.2022  00:01:11|G|000.000000|000.000000|006.748000|007.407520|121.675453|096.928851|51.861229|105.275887|000.13|201.50
23.09.2022  00:01:16|G|000.000000|000.000000|006.753800|007.407520|121.652785|096.910308|51.861229|105.275887|000.13|201.50
23.09.2022  00:01:24|G|000.000000|000.000000|006.779500|007.407540|121.590122|096.859051|51.861221|105.275879|000.13|201.60
23.09.2022  00:01:29|G|000.000000|000.000000|006.789000|007.407540|121.553075|096.828747|51.861221|105.275879|000.13|201.60
23.09.2022  00:01:37|G|000.000000|000.000000|006.788200|007.407560|121.593959|096.862190|51.861221|105.275879|000.13|201.60
23.09.2022  00:01:39|G|000.000000|000.000000|006.791800|007.407540|121.542114|096.819781|51.861221|105.275879|000.13|201.60
23.09.2022  00:01:50|G|000.000000|000.000000|006.786400|007.407560|121.600954|096.867911|51.861206|105.275871|000.13|201.70
23.09.2022  00:01:55|G|000.000000|000.000000|006.795300|007.407560|121.566224|096.839503|51.861206|105.275871|000.13|201.70
