DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
25.05.2021  18:02:11|S|000.000000|000.000000|004.010700|007.392610|102.548729|102.548729|00.000000|000.000000|000.00|00.00
25.05.2021  18:02:16|S|000.000000|000.000000|004.001000|007.392590|102.541747|102.541747|00.000000|000.000000|000.00|00.00
25.05.2021  18:02:24|S|000.000000|000.000000|004.005900|007.392610|102.565562|102.565562|00.000000|000.000000|000.00|00.00
25.05.2021  18:02:29|S|000.000000|000.000000|004.022400|007.392610|102.507682|102.507682|00.000000|000.000000|000.00|00.00
25.05.2021  18:02:37|S|000.000000|000.000000|004.117800|007.392630|102.214927|102.214927|00.000000|000.000000|000.00|00.00
25.05.2021  18:02:42|S|000.000000|000.000000|004.118100|007.392640|102.234275|102.234275|00.000000|000.000000|000.00|00.00
25.05.2021  18:02:50|S|000.000000|000.000000|004.085100|007.392650|102.369941|102.369941|00.000000|000.000000|000.00|00.00
25.05.2021  18:02:55|S|000.000000|000.000000|004.088300|007.392630|102.317873|102.317873|00.000000|000.000000|000.00|00.00
25.05.2021  18:03:03|S|000.000000|000.000000|004.053500|007.392650|102.480533|102.480533|00.000000|000.000000|000.00|00.00
25.05.2021  18:03:08|S|000.000000|000.000000|004.079900|007.392650|102.388167|102.388167|00.000000|000.000000|000.00|00.00
25.05.2021  18:03:16|S|000.000000|000.000000|004.149100|007.392660|102.166968|102.166968|00.000000|000.000000|000.00|00.00
25.05.2021  18:03:21|S|000.000000|000.000000|004.182200|007.392670|102.072050|102.072050|00.000000|000.000000|000.00|00.00
25.05.2021  18:03:29|S|000.000000|000.000000|004.156600|007.392680|102.181603|102.181603|00.000000|000.000000|000.00|00.00
25.05.2021  18:03:34|S|000.000000|000.000000|004.159500|007.392690|102.191896|102.191896|00.000000|000.000000|000.00|00.00
25.05.2021  18:03:42|S|000.000000|000.000000|004.048900|007.392680|102.558070|102.558070|00.000000|000.000000|000.00|00.00
25.05.2021  18:03:47|S|000.000000|000.000000|004.099800|007.392700|102.420757|102.420757|00.000000|000.000000|000.00|00.00
25.05.2021  18:03:55|S|000.000000|000.000000|004.190800|007.392720|102.143967|102.143967|00.000000|000.000000|000.00|00.00
25.05.2021  18:04:00|S|000.000000|000.000000|004.225100|007.392710|102.004335|102.004335|00.000000|000.000000|000.00|00.00
25.05.2021  18:04:08|S|000.000000|000.000000|004.141200|007.392720|102.316927|102.316927|00.000000|000.000000|000.00|00.00
25.05.2021  18:04:13|S|000.000000|000.000000|004.129300|007.392720|102.358386|102.358386|00.000000|000.000000|000.00|00.00
25.05.2021  18:04:21|S|000.000000|000.000000|004.085100|007.392740|102.553874|102.553874|00.000000|000.000000|000.00|00.00
25.05.2021  18:04:26|S|000.000000|000.000000|004.131300|007.392760|102.433099|102.433099|00.000000|000.000000|000.00|00.00
25.05.2021  18:04:34|S|000.000000|000.000000|004.111700|007.392760|102.501635|102.501635|00.000000|000.000000|000.00|00.00
