DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
12.06.2021  00:00:04|G|000.000000|000.000000|002.614900|007.399100|121.639236|096.639236|55.219616|109.645592|008.21|211.90
12.06.2021  00:00:09|G|000.000000|000.000000|002.616300|007.399120|121.676362|096.676362|55.219456|109.645424|008.27|210.90
12.06.2021  00:00:17|G|000.000000|000.000000|002.612800|007.399140|121.734720|096.734720|55.219181|109.645149|008.47|210.10
12.06.2021  00:00:23|G|000.000000|000.000000|002.611800|007.399100|121.652424|096.652424|55.219006|109.644974|008.45|209.70
12.06.2021  00:00:30|G|000.000000|000.000000|002.612200|007.399100|121.650641|096.650641|55.218742|109.644699|008.50|211.00
12.06.2021  00:00:35|G|000.000000|000.000000|002.613700|007.399100|121.644207|096.644207|55.218571|109.644524|008.47|210.50
12.06.2021  00:00:43|G|000.000000|000.000000|002.613300|007.399100|121.646059|096.646059|55.218304|109.644234|008.41|211.20
12.06.2021  00:00:48|G|000.000000|000.000000|002.614300|007.399100|121.641667|096.641667|55.218136|109.644058|008.45|211.10
12.06.2021  00:00:56|G|000.000000|000.000000|002.611200|007.399120|121.698256|096.698256|55.217873|109.643776|008.33|210.40
12.06.2021  00:01:01|G|000.000000|000.000000|002.613900|007.399080|121.600096|096.600096|55.217701|109.643600|008.49|210.10
12.06.2021  00:01:09|G|000.000000|000.000000|002.613000|007.399100|121.647273|096.647273|55.217434|109.643303|008.65|211.50
12.06.2021  00:01:14|G|000.000000|000.000000|002.613600|007.399100|121.644686|096.644686|55.217270|109.643120|008.53|212.70
12.06.2021  00:01:22|G|000.000000|000.000000|002.616100|007.399120|121.677247|096.677247|55.216995|109.642838|008.62|211.00
12.06.2021  00:01:27|G|000.000000|000.000000|002.615500|007.399100|121.636597|096.636597|55.216827|109.642654|008.51|211.30
12.06.2021  00:01:35|G|000.000000|000.000000|002.616300|007.399120|121.676353|096.676353|55.216564|109.642372|008.50|211.00
12.06.2021  00:01:40|G|000.000000|000.000000|002.616100|007.399100|121.634063|096.634063|55.216396|109.642197|008.34|211.40
12.06.2021  00:01:48|G|000.000000|000.000000|002.618200|007.399120|121.668188|096.668188|55.216122|109.641914|008.53|210.50
