DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|WaterIR|AirIR|Lat|Lon|Speed|Cours
18.10.2021  00:00:04|G|000.000000|000.000000|005.981800|007.404660|119.201466|094.201466|000.000000|000.000000|52.871754|107.181000|006.70|319.30
18.10.2021  00:00:12|G|000.000000|000.000000|005.983800|007.404680|119.232438|094.232438|000.000000|000.000000|52.871956|107.180710|006.80|321.20
18.10.2021  00:00:17|G|000.000000|000.000000|005.983700|007.404680|119.232909|094.232909|000.000000|000.000000|52.872074|107.180542|006.60|325.60
18.10.2021  00:00:25|G|000.000000|000.000000|005.968900|007.404680|119.290874|094.290874|000.000000|000.000000|52.872261|107.180313|006.60|324.60
18.10.2021  00:00:30|G|000.000000|000.000000|005.952500|007.404620|119.238684|094.238684|000.000000|000.000000|52.872402|107.180153|006.50|327.70
18.10.2021  00:00:38|G|000.000000|000.000000|005.971500|007.404650|119.222513|094.222513|000.000000|000.000000|52.872597|107.179916|006.40|327.00
18.10.2021  00:00:43|G|000.000000|000.000000|005.974700|007.404660|119.229283|094.229283|000.000000|000.000000|52.872707|107.179787|006.60|323.00
18.10.2021  00:00:51|G|000.000000|000.000000|005.968800|007.404660|119.252659|094.252659|000.000000|000.000000|52.872921|107.179543|006.70|323.60
18.10.2021  00:00:56|G|000.000000|000.000000|005.960300|007.404620|119.208138|094.208138|000.000000|000.000000|52.873043|107.179398|006.50|325.60
18.10.2021  00:01:04|G|000.000000|000.000000|005.966900|007.404640|119.221032|094.221032|000.000000|000.000000|52.873222|107.179176|006.70|325.70
18.10.2021  00:01:09|G|000.000000|000.000000|005.953900|007.404600|119.194662|094.194662|000.000000|000.000000|52.873356|107.179016|006.50|321.50
18.10.2021  00:01:17|G|000.000000|000.000000|005.946500|007.404620|119.262246|094.262246|000.000000|000.000000|52.873554|107.178780|006.50|324.50
18.10.2021  00:01:22|G|000.000000|000.000000|005.954200|007.404620|119.231968|094.231968|000.000000|000.000000|52.873661|107.178650|006.60|324.00
18.10.2021  00:01:30|G|000.000000|000.000000|005.942500|007.404600|119.238936|094.238936|000.000000|000.000000|52.873863|107.178368|006.60|322.20
18.10.2021  00:01:35|G|000.000000|000.000000|005.944500|007.404600|119.231438|094.231438|000.000000|000.000000|52.873985|107.178223|006.50|324.00
18.10.2021  00:01:43|G|000.000000|000.000000|005.937500|007.404620|119.297393|094.297393|000.000000|000.000000|52.874172|107.177971|006.40|318.70
18.10.2021  00:01:48|G|000.000000|000.000000|005.929100|007.404560|119.214225|094.214225|000.000000|000.000000|52.874298|107.177780|006.70|317.70
18.10.2021  00:01:56|G|000.000000|000.000000|005.926900|007.404580|119.261412|094.261412|000.000000|000.000000|52.874485|107.177505|006.50|314.60
18.10.2021  00:02:01|G|000.000000|000.000000|005.925700|007.404560|119.227690|094.227690|000.000000|000.000000|52.874584|107.177361|006.70|315.70
18.10.2021  00:02:09|G|000.000000|000.000000|005.909700|007.404580|119.328743|094.328743|000.000000|000.000000|52.874767|107.177086|006.40|323.20
18.10.2021  00:02:14|G|000.000000|000.000000|005.899700|007.404510|119.232325|094.232325|000.000000|000.000000|52.874889|107.176933|006.50|323.90
18.10.2021  00:02:22|G|000.000000|000.000000|005.905300|007.404530|119.249299|094.249299|000.000000|000.000000|52.875065|107.176712|006.40|321.60
18.10.2021  00:02:27|G|000.000000|000.000000|005.913800|007.404520|119.196501|094.196501|000.000000|000.000000|52.875202|107.176544|006.30|319.00
18.10.2021  00:02:35|G|000.000000|000.000000|005.909900|007.404560|119.289541|094.289541|000.000000|000.000000|52.875393|107.176300|006.50|323.10
18.10.2021  00:02:40|G|000.000000|000.000000|005.899800|007.404510|119.231823|094.231823|000.000000|000.000000|52.875504|107.176155|006.80|319.70
18.10.2021  00:02:48|G|000.000000|000.000000|005.903400|007.404510|119.217971|094.217971|000.000000|000.000000|52.875710|107.175873|006.60|323.50
18.10.2021  00:02:53|G|000.000000|000.000000|005.901100|007.404510|119.226681|094.226681|000.000000|000.000000|52.875832|107.175713|006.50|323.10
18.10.2021  00:03:01|G|000.000000|000.000000|005.889000|007.404510|119.274244|094.274244|000.000000|000.000000|52.876007|107.175491|006.60|321.60
18.10.2021  00:03:06|G|000.000000|000.000000|005.896500|007.404530|119.283962|094.283962|000.000000|000.000000|52.876133|107.175323|006.70|320.30
18.10.2021  00:03:14|G|000.000000|000.000000|005.893100|007.404530|119.297206|094.297206|000.000000|000.000000|52.876328|107.175087|006.70|318.80
18.10.2021  00:03:19|G|000.000000|000.000000|005.884600|007.404510|119.291442|094.291442|000.000000|000.000000|52.876431|107.174942|006.70|320.40
18.10.2021  00:03:27|G|000.000000|000.000000|005.887600|007.404510|119.279815|094.279815|000.000000|000.000000|52.876637|107.174675|006.70|322.00
18.10.2021  00:03:32|G|000.000000|000.000000|005.877900|007.404510|119.317771|094.317771|000.000000|000.000000|52.876755|107.174507|006.50|324.00
18.10.2021  00:03:40|G|000.000000|000.000000|005.874000|007.404490|119.294470|094.294470|000.000000|000.000000|52.876923|107.174271|006.80|318.00
18.10.2021  00:03:45|G|000.000000|000.000000|005.878900|007.404470|119.236256|094.236256|000.000000|000.000000|52.877052|107.174103|006.60|325.20
18.10.2021  00:03:53|G|000.000000|000.000000|005.872800|007.404470|119.260313|094.260313|000.000000|000.000000|52.877258|107.173889|006.70|320.40
18.10.2021  00:03:58|G|000.000000|000.000000|005.886000|007.404490|119.247342|094.247342|000.000000|000.000000|52.877361|107.173737|006.70|320.00
18.10.2021  00:04:06|G|000.000000|000.000000|005.882400|007.404510|119.300199|094.300199|000.000000|000.000000|52.877583|107.173431|006.80|321.70
18.10.2021  00:04:11|G|000.000000|000.000000|005.883200|007.404490|119.257963|094.257963|000.000000|000.000000|52.877705|107.173264|006.50|318.10
18.10.2021  00:04:19|G|000.000000|000.000000|005.873900|007.404490|119.294910|094.294910|000.000000|000.000000|52.877865|107.173012|006.70|317.80
18.10.2021  00:04:24|G|000.000000|000.000000|005.879300|007.404490|119.273143|094.273143|000.000000|000.000000|52.877987|107.172844|006.60|318.50
18.10.2021  00:04:32|G|000.000000|000.000000|005.859500|007.404470|119.312244|094.312244|000.000000|000.000000|52.878170|107.172577|006.60|325.80
18.10.2021  00:04:37|G|000.000000|000.000000|005.845700|007.404410|119.249720|094.249720|000.000000|000.000000|52.878281|107.172432|006.50|329.20
18.10.2021  00:04:45|G|000.000000|000.000000|005.864800|007.404470|119.291487|094.291487|000.000000|000.000000|52.878490|107.172165|006.60|321.60
18.10.2021  00:04:50|G|000.000000|000.000000|005.871100|007.404470|119.266818|094.266818|000.000000|000.000000|52.878620|107.172020|006.60|324.20
18.10.2021  00:04:58|G|000.000000|000.000000|005.894000|007.404510|119.254406|094.254406|000.000000|000.000000|52.878796|107.171806|006.50|326.70
18.10.2021  00:05:03|G|000.000000|000.000000|005.872300|007.404470|119.261781|094.261781|000.000000|000.000000|52.878937|107.171638|006.40|325.20
18.10.2021  00:05:11|G|000.000000|000.000000|005.872000|007.404490|119.302045|094.302045|000.000000|000.000000|52.879147|107.171394|006.50|327.70
18.10.2021  00:05:16|G|000.000000|000.000000|005.883300|007.404510|119.296578|094.296578|000.000000|000.000000|52.879253|107.171265|006.70|321.20
18.10.2021  00:05:24|G|000.000000|000.000000|005.871200|007.404490|119.305142|094.305142|000.000000|000.000000|52.879467|107.171005|006.80|323.00
18.10.2021  00:05:29|G|000.000000|000.000000|005.878400|007.404490|119.276916|094.276916|000.000000|000.000000|52.879589|107.170860|006.50|321.60
18.10.2021  00:05:37|G|000.000000|000.000000|005.864900|007.404490|119.330146|094.330146|000.000000|000.000000|52.879772|107.170639|006.70|321.50
18.10.2021  00:05:42|G|000.000000|000.000000|005.878200|007.404490|119.277736|094.277736|000.000000|000.000000|52.879898|107.170471|006.70|321.90
18.10.2021  00:05:50|G|000.000000|000.000000|005.857900|007.404470|119.318369|094.318369|000.000000|000.000000|52.880085|107.170235|006.50|320.50
18.10.2021  00:05:55|G|000.000000|000.000000|005.857500|007.404470|119.320260|094.320260|000.000000|000.000000|52.880188|107.170105|006.80|321.20
18.10.2021  00:06:03|G|000.000000|000.000000|005.854600|007.404470|119.331186|094.331186|000.000000|000.000000|52.880402|107.169823|006.70|325.00
18.10.2021  00:06:08|G|000.000000|000.000000|005.860500|007.404470|119.308354|094.308354|000.000000|000.000000|52.880520|107.169670|006.70|319.90
18.10.2021  00:06:16|G|000.000000|000.000000|005.855000|007.404490|119.368713|094.368713|000.000000|000.000000|52.880711|107.169411|006.50|319.30
18.10.2021  00:06:21|G|000.000000|000.000000|005.861000|007.404470|119.306467|094.306467|000.000000|000.000000|52.880844|107.169228|006.60|319.20
18.10.2021  00:06:29|G|000.000000|000.000000|005.852100|007.404490|119.379924|094.379924|000.000000|000.000000|52.881031|107.168961|006.60|316.30
18.10.2021  00:06:34|G|000.000000|000.000000|005.861500|007.404470|119.304613|094.304613|000.000000|000.000000|52.881134|107.168808|006.90|317.70
18.10.2021  00:06:42|G|000.000000|000.000000|005.853400|007.404450|119.297269|094.297269|000.000000|000.000000|52.881325|107.168518|006.80|319.40
18.10.2021  00:06:47|G|000.000000|000.000000|005.867800|007.404490|119.318547|094.318547|000.000000|000.000000|52.881451|107.168358|006.70|321.60
18.10.2021  00:06:55|G|000.000000|000.000000|005.851500|007.404470|119.343552|094.343552|000.000000|000.000000|52.881645|107.168129|006.50|321.00
18.10.2021  00:07:00|G|000.000000|000.000000|005.857500|007.404470|119.319956|094.319956|000.000000|000.000000|52.881790|107.167953|006.90|322.50
18.10.2021  00:07:08|G|000.000000|000.000000|005.850900|007.404450|119.306992|094.306992|000.000000|000.000000|52.881973|107.167702|006.80|320.60
18.10.2021  00:07:13|G|000.000000|000.000000|005.859900|007.404450|119.271743|094.271743|000.000000|000.000000|52.882092|107.167526|006.50|318.90
18.10.2021  00:07:21|G|000.000000|000.000000|005.856400|007.404470|119.324433|094.324433|000.000000|000.000000|52.882294|107.167252|006.70|315.10
18.10.2021  00:07:26|G|000.000000|000.000000|005.855500|007.404450|119.289314|094.289314|000.000000|000.000000|52.882408|107.167084|006.70|316.50
18.10.2021  00:07:34|G|000.000000|000.000000|005.848400|007.404470|119.355669|094.355669|000.000000|000.000000|52.882576|107.166809|006.80|314.30
18.10.2021  00:07:39|G|000.000000|000.000000|005.848800|007.404450|119.315241|094.315241|000.000000|000.000000|52.882698|107.166611|006.70|315.30
18.10.2021  00:07:47|G|000.000000|000.000000|005.839600|007.404450|119.351545|094.351545|000.000000|000.000000|52.882881|107.166313|006.80|318.50
18.10.2021  00:07:52|G|000.000000|000.000000|005.854900|007.404450|119.291340|094.291340|000.000000|000.000000|52.882980|107.166168|006.60|321.50
18.10.2021  00:08:00|G|000.000000|000.000000|005.851800|007.404470|119.342470|094.342470|000.000000|000.000000|52.883186|107.165909|006.70|322.80
18.10.2021  00:08:05|G|000.000000|000.000000|005.850200|007.404470|119.348875|094.348875|000.000000|000.000000|52.883305|107.165756|006.40|327.00
18.10.2021  00:08:13|G|000.000000|000.000000|005.862300|007.404490|119.340427|094.340427|000.000000|000.000000|52.883503|107.165520|006.90|326.20
18.10.2021  00:08:18|G|000.000000|000.000000|005.849300|007.404470|119.352072|094.352072|000.000000|000.000000|52.883633|107.165382|006.40|327.20
18.10.2021  00:08:26|G|000.000000|000.000000|005.856000|007.404470|119.325880|094.325880|000.000000|000.000000|52.883846|107.165161|006.50|330.30
