DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
29.06.2021  00:00:02|G|000.000000|000.000000|003.679400|007.400540|120.208297|120.208297|52.184586|106.047920|008.00|209.70
29.06.2021  00:00:07|G|000.000000|000.000000|003.680900|007.400520|120.160155|120.160155|52.184425|106.047768|008.00|209.50
29.06.2021  00:00:15|G|000.000000|000.000000|003.671500|007.400520|120.199325|120.199325|52.184158|106.047523|007.90|209.90
29.06.2021  00:00:20|G|000.000000|000.000000|003.671500|007.400500|120.157619|120.157619|52.184002|106.047371|008.10|209.40
29.06.2021  00:00:28|G|000.000000|000.000000|003.686400|007.400550|120.200257|120.200257|52.183750|106.047127|007.90|210.30
29.06.2021  00:00:33|G|000.000000|000.000000|003.683100|007.400520|120.151363|120.151363|52.183590|106.046967|008.20|208.50
29.06.2021  00:00:41|G|000.000000|000.000000|003.676600|007.400510|120.157595|120.157595|52.183331|106.046722|008.20|212.10
29.06.2021  00:00:46|G|000.000000|000.000000|003.674300|007.400500|120.145999|120.145999|52.183170|106.046570|007.90|211.70
29.06.2021  00:00:54|G|000.000000|000.000000|003.685600|007.400560|120.224302|120.224302|52.182926|106.046326|008.00|214.00
29.06.2021  00:00:59|G|000.000000|000.000000|003.684600|007.400540|120.186672|120.186672|52.182774|106.046158|007.80|216.30
29.06.2021  00:01:07|G|000.000000|000.000000|003.685500|007.400540|120.182856|120.182856|52.182533|106.045891|008.20|213.90
29.06.2021  00:01:12|G|000.000000|000.000000|003.681800|007.400490|120.094116|120.094116|52.182373|106.045715|008.00|214.20
29.06.2021  00:01:20|G|000.000000|000.000000|003.670400|007.400510|120.183106|120.183106|52.182133|106.045441|008.00|213.00
29.06.2021  00:01:25|G|000.000000|000.000000|003.673300|007.400520|120.191860|120.191860|52.181984|106.045265|007.90|214.40
29.06.2021  00:01:33|G|000.000000|000.000000|003.674900|007.400520|120.185615|120.185615|52.181744|106.044991|008.00|215.20
29.06.2021  00:01:38|G|000.000000|000.000000|003.685500|007.400520|120.141438|120.141438|52.181595|106.044815|008.00|214.30
29.06.2021  00:01:46|G|000.000000|000.000000|003.701500|007.400560|120.158345|120.158345|52.181347|106.044548|007.90|214.90
29.06.2021  00:01:51|G|000.000000|000.000000|003.692600|007.400540|120.153715|120.153715|52.181202|106.044380|007.80|215.10
29.06.2021  00:01:59|G|000.000000|000.000000|003.692400|007.400560|120.196190|120.196190|52.180958|106.044113|007.90|213.80
29.06.2021  00:02:04|G|000.000000|000.000000|003.690300|007.400510|120.100586|120.100586|52.180809|106.043930|008.00|215.60
29.06.2021  00:02:12|G|000.000000|000.000000|003.698300|007.400560|120.171739|120.171739|52.180557|106.043655|007.90|215.10
29.06.2021  00:02:17|G|000.000000|000.000000|003.682600|007.400510|120.132489|120.132489|52.180408|106.043472|008.10|217.90
29.06.2021  00:02:25|G|000.000000|000.000000|003.683700|007.400530|120.169655|120.169655|52.180164|106.043213|008.00|212.80
29.06.2021  00:02:30|G|000.000000|000.000000|003.682900|007.400520|120.152424|120.152424|52.180008|106.043053|008.20|214.50
29.06.2021  00:02:38|G|000.000000|000.000000|003.672600|007.400510|120.173844|120.173844|52.179764|106.042786|008.10|212.60
29.06.2021  00:02:43|G|000.000000|000.000000|003.675000|007.400510|120.164185|120.164185|52.179611|106.042618|008.20|211.70
29.06.2021  00:02:51|G|000.000000|000.000000|003.688000|007.400510|120.109971|120.109971|52.179356|106.042351|008.20|210.70
29.06.2021  00:02:56|G|000.000000|000.000000|003.672500|007.400520|120.195122|120.195122|52.179203|106.042183|008.10|212.90
29.06.2021  00:03:04|G|000.000000|000.000000|003.664800|007.400490|120.164289|120.164289|52.178947|106.041939|008.20|210.60
29.06.2021  00:03:09|G|000.000000|000.000000|003.661400|007.400470|120.137251|120.137251|52.178791|106.041779|008.10|210.30
