DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
10.06.2021  00:00:02|G|000.000000|000.000000|002.122100|007.398070|121.513995|096.513995|54.377945|109.422791|000.10|173.70
10.06.2021  00:00:07|G|000.000000|000.000000|002.120500|007.398080|121.542930|096.542930|54.377945|109.422791|000.10|173.70
10.06.2021  00:00:15|G|000.000000|000.000000|002.115200|007.398080|121.565838|096.565838|54.377934|109.422791|000.10|173.40
10.06.2021  00:00:20|G|000.000000|000.000000|002.117100|007.398050|121.491613|096.491613|54.377934|109.422791|000.10|173.40
10.06.2021  00:00:28|G|000.000000|000.000000|002.115900|007.398080|121.562814|096.562814|54.377934|109.422791|000.10|173.40
10.06.2021  00:00:33|G|000.000000|000.000000|002.115400|007.398050|121.498976|096.498976|54.377934|109.422791|000.09|173.40
10.06.2021  00:00:41|G|000.000000|000.000000|002.115600|007.398080|121.564149|096.564149|54.377934|109.422791|000.09|173.40
10.06.2021  00:00:46|G|000.000000|000.000000|002.116100|007.398050|121.495950|096.495950|54.377934|109.422791|000.09|173.40
10.06.2021  00:00:54|G|000.000000|000.000000|002.116000|007.398050|121.496362|096.496362|54.377934|109.422798|000.09|173.10
10.06.2021  00:00:59|G|000.000000|000.000000|002.115900|007.398050|121.496831|096.496831|54.377930|109.422798|000.09|173.10
10.06.2021  00:01:07|G|000.000000|000.000000|002.116100|007.398050|121.495981|096.495981|54.377930|109.422798|000.09|173.10
10.06.2021  00:01:12|G|000.000000|000.000000|002.115100|007.398050|121.500271|096.500271|54.377930|109.422798|000.09|173.10
10.06.2021  00:01:20|G|000.000000|000.000000|002.115200|007.398050|121.499874|096.499874|54.377930|109.422798|000.09|173.10
10.06.2021  00:01:25|G|000.000000|000.000000|002.116100|007.398030|121.451950|096.451950|54.377930|109.422798|000.09|173.10
10.06.2021  00:01:33|G|000.000000|000.000000|002.116200|007.398050|121.495539|096.495539|54.377930|109.422798|000.09|172.60
10.06.2021  00:01:38|G|000.000000|000.000000|002.116400|007.398050|121.494666|096.494666|54.377926|109.422798|000.09|172.60
10.06.2021  00:01:46|G|000.000000|000.000000|002.117000|007.398080|121.558132|096.558132|54.377926|109.422798|000.09|172.60
10.06.2021  00:01:51|G|000.000000|000.000000|002.117700|007.398050|121.489069|096.489069|54.377926|109.422798|000.09|172.60
10.06.2021  00:01:59|G|000.000000|000.000000|002.116600|007.398080|121.559808|096.559808|54.377926|109.422798|000.08|172.60
