Time,T,Lat,Lon,Image Time,Image T,MODIS,Day/Night
2022-06-09 21:36:01+08:00,3.2114,55.567848,109.59359,2022-06-09 13:48:00+00:00,4.03000000000003,MOD21_Terra,Day
2022-06-10 11:24:19+08:00,6.6184,55.594563,109.367317,2022-06-10 03:36:00+00:00,14.170000000000016,MOD21_Terra,Day
2022-06-11 18:16:23+08:00,3.0019,54.011578,108.30452,2022-06-11 10:24:00+00:00,3.1300000000000523,MOD21_Terra,Day
2022-06-12 20:07:33+08:00,3.3302,52.897091,106.822243,2022-06-12 12:12:00+00:00,3.410000000000025,MOD21_Terra,Day
2022-07-28 11:10:27+08:00,15.9042,51.56881,104.230392,2022-07-28 03:24:00+00:00,12.53000000000003,MOD21_Terra,Day
2022-07-29 22:40:50+08:00,10.1206,51.8638,105.27562,2022-07-29 14:48:00+00:00,8.630000000000052,MOD21_Terra,Day
2022-07-31 11:39:04+08:00,14.0444,52.406136,105.884171,2022-07-31 03:48:00+00:00,19.53000000000003,MOD21_Terra,Day
2022-08-01 12:30:01+08:00,10.5283,53.019012,107.455872,2022-08-01 04:36:00+00:00,11.710000000000036,MOD21_Terra,Day
2022-08-03 21:49:25+08:00,15.526,55.343555,109.306999,2022-08-03 14:00:00+00:00,12.950000000000044,MOD21_Terra,Day
2022-08-04 13:52:57+08:00,15.4014,55.6143,109.472855,2022-08-04 06:00:00+00:00,16.33000000000004,MOD21_Terra,Day
2022-08-05 11:58:05+08:00,14.4929,54.548565,108.663765,2022-08-05 04:12:00+00:00,14.650000000000034,MOD21_Terra,Day
2022-08-06 22:21:09+08:00,13.7106,53.455574,107.691422,2022-08-06 14:24:00+00:00,12.690000000000056,MOD21_Terra,Day
2022-08-07 11:54:18+08:00,13.7147,52.671181,106.853104,2022-08-07 04:00:00+00:00,12.050000000000011,MOD21_Terra,Day
2022-08-08 12:30:02+08:00,11.3172,51.822929,104.977127,2022-08-08 04:36:00+00:00,15.310000000000002,MOD21_Terra,Day
2022-09-24 11:37:32+08:00,6.7433,52.796989,107.131386,2022-09-24 03:48:00+00:00,6.510000000000048,MOD21_Terra,Day
2022-09-25 11:57:55+08:00,10.2111,53.196404,107.791626,2022-09-25 04:12:00+00:00,9.29000000000002,MOD21_Terra,Day
2022-09-27 12:23:51+08:00,10.4049,55.720501,109.632484,2022-09-27 04:24:00+00:00,6.490000000000009,MOD21_Terra,Day
2022-09-29 12:04:38+08:00,9.2639,53.432743,108.969635,2022-09-29 04:12:00+00:00,9.650000000000034,MOD21_Terra,Day
2022-10-02 10:50:44+08:00,8.2942,51.813568,104.913315,2022-10-02 03:00:00+00:00,4.9500000000000455,MOD21_Terra,Day
2023-06-06 15:18:06+08:00,8.1447,52.9389,108.208481,2023-06-06 07:24:00+00:00,9.27000000000004,MOD21_Terra,Day
2023-07-16 21:58:31+08:00,12.5426,51.56469,104.229904,2023-07-16 14:00:00+00:00,16.250000000000057,MOD21_Terra,Day
2023-07-17 10:15:01+08:00,14.2992,51.645805,104.416809,2023-07-17 02:24:00+00:00,15.090000000000032,MOD21_Terra,Day
2023-07-19 13:38:29+08:00,11.0159,51.747311,105.53582,2023-07-19 05:48:00+00:00,11.510000000000048,MOD21_Terra,Day
2023-07-20 12:12:59+08:00,15.7661,52.6278,106.78685,2023-07-20 04:24:00+00:00,15.390000000000043,MOD21_Terra,Day
2023-07-22 16:20:27+08:00,6.1955,54.277336,108.746552,2023-07-22 08:24:00+00:00,8.130000000000052,MOD21_Terra,Day
2023-07-23 19:10:27+08:00,8.8864,55.341675,109.440392,2023-07-23 11:24:00+00:00,13.150000000000034,MOD21_Terra,Day
2023-07-24 11:58:06+08:00,17.1697,55.649696,109.369865,2023-07-24 04:00:00+00:00,26.83000000000004,MOD21_Terra,Day
2023-07-25 10:48:26+08:00,10.0277,53.993755,108.956619,2023-07-25 03:00:00+00:00,11.490000000000007,MOD21_Terra,Day
2023-07-27 12:17:25+08:00,13.9704,52.024601,105.453697,2023-07-27 04:24:00+00:00,-8.42999999999995,MOD21_Terra,Day
2023-09-19 11:19:03+08:00,13.7594,51.563625,104.227264,2023-09-19 03:24:00+00:00,14.310000000000002,MOD21_Terra,Day
2023-09-20 12:07:03+08:00,13.6979,51.677418,105.029305,2023-09-20 04:12:00+00:00,11.970000000000027,MOD21_Terra,Day
2023-09-21 11:27:02+08:00,13.9796,51.696247,105.474358,2023-09-21 03:36:00+00:00,10.57000000000005,MOD21_Terra,Day
2023-09-22 11:44:22+08:00,13.7291,52.521969,106.046791,2023-09-22 03:48:00+00:00,12.050000000000011,MOD21_Terra,Day
2023-09-25 10:26:40+08:00,13.2007,54.414261,109.224312,2023-09-25 02:36:00+00:00,9.590000000000032,MOD21_Terra,Day
2023-09-26 11:16:39+08:00,11.6118,55.557816,109.363876,2023-09-26 03:24:00+00:00,12.950000000000044,MOD21_Terra,Day
2023-09-27 11:51:19+08:00,13.0853,55.366768,109.253983,2023-09-27 04:00:00+00:00,14.050000000000011,MOD21_Terra,Day
2023-09-28 10:54:48+08:00,11.8835,54.994225,109.382584,2023-09-28 03:00:00+00:00,11.490000000000007,MOD21_Terra,Day
2023-09-29 11:45:27+08:00,13.2247,53.432121,107.653458,2023-09-29 03:48:00+00:00,13.350000000000025,MOD21_Terra,Day
2023-09-30 10:34:07+08:00,12.8239,52.261662,105.708725,2023-09-30 02:48:00+00:00,9.970000000000027,MOD21_Terra,Day
2023-10-20 11:09:22+08:00,8.4994,52.464092,106.177376,2023-10-20 03:12:00+00:00,8.330000000000041,MOD21_Terra,Day
2023-10-21 11:59:18+08:00,9.3338,54.250935,108.428474,2023-10-21 04:00:00+00:00,-5.5499999999999545,MOD21_Terra,Day
2023-10-22 10:49:17+08:00,8.2807,53.85709,108.714561,2023-10-22 03:00:00+00:00,3.490000000000009,MOD21_Terra,Day
2023-10-23 11:33:26+08:00,8.0216,53.322388,107.747513,2023-10-23 03:36:00+00:00,7.590000000000032,MOD21_Terra,Day
2023-10-25 11:12:25+08:00,7.2596,53.030647,107.256508,2023-10-25 03:24:00+00:00,7.310000000000002,MOD21_Terra,Day
2023-10-26 11:50:34+08:00,8.0915,52.459473,106.30484,2023-10-26 04:00:00+00:00,5.4500000000000455,MOD21_Terra,Day
2023-10-27 12:35:33+08:00,6.3744,51.841019,104.916946,2023-10-27 04:48:00+00:00,7.710000000000036,MOD21_Terra,Day
2023-10-29 12:13:28+08:00,9.3565,51.527,104.238174,2023-10-29 04:24:00+00:00,7.270000000000039,MOD21_Terra,Day
2024-05-30 20:55:00+08:00,2.914013,51.64618,104.2287,2024-05-30 13:00:00+00:00,2.590000000000032,MOD21_Terra,Day
2024-05-31 21:21:00+08:00,2.840488,51.61893,105.0867,2024-05-31 13:36:00+00:00,3.770000000000039,MOD21_Terra,Day
2024-06-01 12:21:00+08:00,3.007433,52.02405,105.4439,2024-06-01 04:24:00+00:00,15.870000000000005,MOD21_Terra,Day
2024-06-02 21:21:00+08:00,2.974322,51.81142,104.9326,2024-06-02 13:24:00+00:00,3.850000000000023,MOD21_Terra,Day
2024-06-03 21:38:00+08:00,3.253544,52.3454,106.0644,2024-06-03 13:48:00+00:00,3.630000000000052,MOD21_Terra,Day
2024-06-04 11:09:00+08:00,2.63541,52.57085,106.3736,2024-06-04 03:24:00+00:00,3.630000000000052,MOD21_Terra,Day
2024-06-07 14:55:00+08:00,2.909122,53.85605,108.7148,2024-06-07 07:00:00+00:00,3.150000000000034,MOD21_Terra,Day
2024-06-08 13:25:00+08:00,2.66968,54.38655,109.3645,2024-06-08 05:36:00+00:00,3.430000000000007,MOD21_Terra,Day
2024-06-09 15:10:00+08:00,8.480178,55.64944,109.3698,2024-06-09 07:24:00+00:00,18.650000000000038,MOD21_Terra,Day
2024-07-24 10:31:00+08:00,13.82627,51.67194,103.8688,2024-07-24 02:36:00+00:00,15.210000000000036,MOD21_Terra,Day
2024-07-27 22:06:00+08:00,17.1507,51.90643,105.7873,2024-07-27 14:12:00+00:00,19.31,MOD21_Terra,Day
2024-07-28 11:47:00+08:00,20.00922,52.453,106.13822,2024-07-28 03:48:00+00:00,18.450000000000045,MOD21_Terra,Day
2024-07-29 10:45:00+08:00,20.2611,52.67097,107.39432,2024-07-29 02:48:00+00:00,19.83000000000004,MOD21_Terra,Day
2024-07-30 13:56:00+08:00,19.8339,53.427,108.61299,2024-07-30 06:00:00+00:00,21.27000000000004,MOD21_Terra,Day
2024-07-31 12:12:00+08:00,17.3901,54.3863,109.3456,2024-07-31 04:24:00+00:00,19.83000000000004,MOD21_Terra,Day
2024-08-01 11:12:00+08:00,16.7175,55.10673,109.50307,2024-08-01 03:12:00+00:00,18.63000000000005,MOD21_Terra,Day
2024-08-02 11:27:00+08:00,19.6707,55.56882,109.60117,2024-08-02 03:36:00+00:00,20.350000000000023,MOD21_Terra,Day
2024-08-04 11:22:00+08:00,19.11785,53.90334,108.62355,2024-08-04 03:36:00+00:00,11.410000000000023,MOD21_Terra,Day
2024-08-05 18:36:00+08:00,16.2033,52.87056,107.13678,2024-08-05 10:48:00+00:00,16.510000000000048,MOD21_Terra,Day
2024-09-06 10:45:00+08:00,16.48255,52.53665,106.45573,2024-09-06 02:48:00+00:00,15.210000000000036,MOD21_Terra,Day
