DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|WaterIR|AirIR|Lat|Lon|Speed|Cours
04.08.2021  00:00:06|G|-100.000000|-099.800000|006.730000|007.405420|117.777926|093.740727|014.934000|018.594000|52.255901|105.710464|000.00|45.40
04.08.2021  00:00:11|G|-100.000000|-099.800000|006.744800|007.405400|117.684066|093.663951|014.815000|018.625000|52.255901|105.710464|000.00|45.40
04.08.2021  00:00:19|G|-100.000000|-099.800000|006.761900|007.405470|117.751687|093.719263|014.753000|018.594000|52.255901|105.710464|000.00|45.40
04.08.2021  00:00:24|G|-100.000000|-099.800000|006.761000|007.405450|117.717279|093.691118|014.701000|018.594000|52.255901|105.710457|000.00|41.90
04.08.2021  00:00:32|G|-100.000000|-099.800000|006.747000|007.405470|117.807838|093.765194|014.882000|018.594000|52.255901|105.710457|000.00|41.90
04.08.2021  00:00:37|G|-100.000000|-099.800000|006.732800|007.405420|117.767366|093.732089|014.831000|018.594000|52.255901|105.710457|000.00|41.90
04.08.2021  00:00:45|G|-100.000000|-099.800000|006.707000|007.405420|117.864935|093.811899|014.572000|018.594000|52.255901|105.710464|000.00|38.80
04.08.2021  00:00:50|G|-100.000000|-099.800000|006.721600|007.405400|117.771971|093.735855|014.831000|018.594000|52.255901|105.710464|000.00|38.80
04.08.2021  00:00:58|G|-100.000000|-099.800000|006.709400|007.405420|117.856028|093.804613|014.753000|018.594000|52.255901|105.710464|000.00|38.80
04.08.2021  00:01:03|G|-100.000000|-099.800000|006.699100|007.405380|117.819350|093.774611|014.639000|018.562000|52.255905|105.710457|000.00|35.90
04.08.2021  00:01:11|G|-100.000000|-099.800000|006.675100|007.405380|117.910346|093.849045|014.924000|018.562000|52.255905|105.710457|000.00|35.90
04.08.2021  00:01:16|G|-100.000000|-099.800000|006.652400|007.405360|117.958900|093.888761|014.914000|018.531000|52.255905|105.710457|000.00|35.90
04.08.2021  00:01:24|G|-100.000000|-099.800000|006.678200|007.405360|117.860826|093.808538|014.525000|018.531000|52.255909|105.710464|000.00|33.40
04.08.2021  00:01:29|G|-100.000000|-099.800000|006.677900|007.405340|117.824234|093.778606|014.396000|018.531000|52.255909|105.710464|000.00|33.40
04.08.2021  00:01:37|G|-100.000000|-099.800000|006.677400|007.405340|117.826113|093.780143|014.655000|018.531000|52.255909|105.710464|000.00|33.40
04.08.2021  00:01:42|G|-100.000000|-099.800000|006.677700|007.405340|117.824757|093.779034|014.939000|018.531000|52.255909|105.710464|000.00|33.40
04.08.2021  00:01:50|G|-100.000000|-099.800000|006.658300|007.405340|117.898510|093.839363|014.681000|018.531000|52.255913|105.710472|000.00|33.30
04.08.2021  00:01:55|G|-100.000000|-099.800000|006.670700|007.405320|117.813670|093.769965|014.386000|018.500000|52.255913|105.710472|000.00|33.30
04.08.2021  00:02:03|G|-100.000000|-099.800000|006.660900|007.405340|117.888665|093.831310|014.697000|018.500000|52.255913|105.710472|000.00|33.30
04.08.2021  00:02:08|G|-100.000000|-099.800000|006.628900|007.405310|117.953450|093.884303|014.541000|018.500000|52.255917|105.710480|000.00|38.40
04.08.2021  00:02:16|G|-100.000000|-099.800000|006.574200|007.405330|118.199722|094.085750|014.748000|018.500000|52.255917|105.710480|000.00|38.40
04.08.2021  00:02:21|G|-100.000000|-099.800000|006.575000|007.405290|118.120762|094.021162|014.826000|018.500000|52.255917|105.710480|000.00|38.40
04.08.2021  00:02:29|G|-100.000000|-099.800000|006.604300|007.405290|118.009115|093.929836|014.774000|018.500000|52.255924|105.710487|000.00|38.40
04.08.2021  00:02:34|G|-100.000000|-099.800000|006.631200|007.405240|117.812119|093.768696|014.723000|018.500000|52.255924|105.710487|000.00|38.40
04.08.2021  00:02:42|G|-100.000000|-099.800000|006.587200|007.405250|117.998339|093.921022|014.375000|018.469000|52.255924|105.710487|000.00|38.40
04.08.2021  00:02:47|G|-100.000000|-099.800000|006.611400|007.405210|117.830575|093.783793|014.401000|018.469000|52.255924|105.710495|000.00|39.70
04.08.2021  00:02:55|G|-100.000000|-099.800000|006.561500|007.405190|117.982359|093.907951|014.573000|018.437000|52.255924|105.710495|000.00|39.70
04.08.2021  00:03:00|G|-100.000000|-099.800000|006.676400|007.405200|117.565169|093.566695|014.573000|018.437000|52.255924|105.710495|000.00|39.70
04.08.2021  00:03:08|G|-100.000000|-099.800000|006.584500|007.405160|117.838038|093.789898|014.625000|018.437000|52.255928|105.710503|000.00|29.10
04.08.2021  00:03:13|G|-100.000000|-099.800000|006.586800|007.405150|117.810215|093.767138|014.547000|018.437000|52.255928|105.710503|000.00|29.10
04.08.2021  00:03:21|G|-100.000000|-099.800000|006.579300|007.405100|117.743917|093.712908|014.651000|018.437000|52.255928|105.710503|000.00|29.10
04.08.2021  00:03:26|G|-100.000000|-099.800000|006.512000|007.405080|117.962067|093.891352|014.625000|018.437000|52.255924|105.710503|000.00|28.10
04.08.2021  00:03:34|G|-100.000000|-099.800000|006.569100|007.405090|117.763883|093.729239|014.485000|018.406000|52.255924|105.710503|000.00|28.10
04.08.2021  00:03:39|G|-100.000000|-099.800000|006.683300|007.405210|117.557780|093.560651|014.718000|018.406000|52.255924|105.710503|000.00|28.10
04.08.2021  00:03:47|G|-100.000000|-099.800000|006.674700|007.405280|117.722799|093.695634|014.511000|018.406000|52.255928|105.710503|000.00|27.10
04.08.2021  00:03:52|G|-100.000000|-099.800000|006.584700|007.405190|117.894192|093.835830|014.423000|018.375000|52.255928|105.710503|000.00|27.10
04.08.2021  00:04:00|G|-100.000000|-099.800000|006.610000|007.405220|117.854785|093.803596|014.449000|018.375000|52.255928|105.710503|000.00|27.10
04.08.2021  00:04:05|G|-100.000000|-099.800000|006.611700|007.405190|117.791409|093.751755|014.371000|018.375000|52.255924|105.710487|000.00|21.60
04.08.2021  00:04:13|G|-100.000000|-099.800000|006.689700|007.405260|117.628132|093.618197|014.241000|018.375000|52.255924|105.710487|000.00|21.60
04.08.2021  00:04:18|G|-100.000000|-099.800000|006.687400|007.405240|117.599146|093.594487|014.423000|018.375000|52.255924|105.710487|000.00|21.60
04.08.2021  00:04:26|G|-100.000000|-099.800000|006.638700|007.405250|117.802687|093.760981|014.361000|018.344000|52.255924|105.710487|000.00|22.60
04.08.2021  00:04:31|G|-100.000000|-099.800000|006.572300|007.405230|118.017139|093.936399|014.361000|018.344000|52.255924|105.710487|000.00|22.60
04.08.2021  00:04:39|G|-100.000000|-099.800000|006.502600|007.405080|117.998007|093.920750|014.672000|018.344000|52.255924|105.710487|000.00|22.60
04.08.2021  00:04:44|G|-100.000000|-099.800000|006.705900|007.405110|117.283675|093.336436|014.594000|018.344000|52.255917|105.710472|000.00|07.60
04.08.2021  00:04:52|G|-100.000000|-099.800000|006.702500|007.405320|117.693241|093.671455|014.361000|018.344000|52.255917|105.710472|000.00|07.60
04.08.2021  00:04:57|G|-100.000000|-099.800000|006.681400|007.405320|117.773004|093.736701|014.335000|018.344000|52.255917|105.710472|000.00|07.60
04.08.2021  00:05:05|G|-100.000000|-099.800000|006.694600|007.405320|117.723050|093.695839|014.283000|018.344000|52.255913|105.710472|000.00|06.70
04.08.2021  00:05:10|G|-100.000000|-099.800000|006.709900|007.405320|117.665128|093.648460|014.413000|018.344000|52.255913|105.710472|000.00|06.70
04.08.2021  00:05:18|G|-100.000000|-099.800000|006.701900|007.405340|117.733216|093.704155|014.116000|018.312000|52.255913|105.710472|000.00|06.70
04.08.2021  00:05:23|G|-100.000000|-099.800000|006.659000|007.405310|117.839134|093.790794|014.341000|018.281000|52.255913|105.710472|000.00|06.70
04.08.2021  00:05:31|G|-100.000000|-099.800000|006.706800|007.405340|117.714682|093.688994|014.584000|018.312000|52.255909|105.710464|000.00|39.70
04.08.2021  00:05:36|G|-100.000000|-099.800000|006.710400|007.405340|117.701118|093.677898|014.403000|018.312000|52.255909|105.710464|000.00|39.70
04.08.2021  00:05:44|G|-100.000000|-099.800000|006.700900|007.405340|117.737133|093.707359|014.594000|018.344000|52.255905|105.710457|000.00|40.60
04.08.2021  00:05:49|G|-100.000000|-099.800000|006.700700|007.405340|117.737752|093.707865|014.594000|018.344000|52.255905|105.710457|000.00|40.60
04.08.2021  00:05:57|G|-100.000000|-099.800000|006.702200|007.405360|117.770017|093.734257|014.465000|018.344000|52.255905|105.710457|000.00|40.60
04.08.2021  00:06:02|G|-100.000000|-099.800000|006.699700|007.405320|117.703819|093.680108|014.750000|018.344000|52.255905|105.710457|000.00|40.60
04.08.2021  00:06:10|G|-100.000000|-099.800000|006.695600|007.405370|117.813859|093.770120|014.620000|018.344000|52.255898|105.710449|000.00|42.50
04.08.2021  00:06:15|G|-100.000000|-099.800000|006.688200|007.405320|117.747493|093.715833|014.672000|018.344000|52.255898|105.710449|000.00|42.50
04.08.2021  00:06:23|G|-100.000000|-099.800000|006.683100|007.405380|117.880169|093.824360|014.672000|018.344000|52.255894|105.710449|000.00|56.10
04.08.2021  00:06:28|G|-100.000000|-099.800000|006.641300|007.405330|117.944179|093.876719|014.377000|018.312000|52.255894|105.710449|000.00|56.10
04.08.2021  00:06:36|G|-100.000000|-099.800000|006.658100|007.405280|117.785813|093.747178|014.636000|018.312000|52.255894|105.710449|000.00|56.10
04.08.2021  00:06:41|G|-100.000000|-099.800000|006.684300|007.405340|117.800011|093.758792|014.506000|018.312000|52.255894|105.710449|000.00|56.10
04.08.2021  00:06:49|G|-100.000000|-099.800000|006.686100|007.405360|117.831069|093.784197|014.833000|018.281000|52.255894|105.710449|000.00|58.20
04.08.2021  00:06:54|G|-100.000000|-099.800000|006.668400|007.405340|117.860245|093.808063|014.263000|018.281000|52.255894|105.710449|000.00|58.20
04.08.2021  00:07:02|G|-100.000000|-099.800000|006.676600|007.405320|117.791472|093.751807|014.626000|018.281000|52.255894|105.710449|000.00|58.20
04.08.2021  00:07:07|G|-100.000000|-099.800000|006.666600|007.405290|117.772458|093.736254|014.496000|018.281000|52.255890|105.710449|000.00|68.40
04.08.2021  00:07:15|G|-100.000000|-099.800000|006.689300|007.405320|117.743113|093.712250|014.393000|018.281000|52.255890|105.710449|000.00|68.40
04.08.2021  00:07:20|G|-100.000000|-099.800000|006.675900|007.405320|117.793987|093.753865|014.418000|018.281000|52.255890|105.710449|000.00|68.40
04.08.2021  00:07:28|G|-100.000000|-099.800000|006.628400|007.405250|117.841792|093.792968|014.304000|018.250000|52.255898|105.710457|000.00|43.40
04.08.2021  00:07:33|G|-100.000000|-099.800000|006.659800|007.405280|117.779255|093.741814|014.330000|018.250000|52.255898|105.710457|000.00|43.40
04.08.2021  00:07:41|G|-100.000000|-099.800000|006.705800|007.405340|117.718431|093.692061|014.564000|018.250000|52.255898|105.710457|000.00|43.40
04.08.2021  00:07:46|G|-100.000000|-099.800000|006.693300|007.405320|117.728025|093.699909|014.408000|018.250000|52.255898|105.710449|000.00|41.40
04.08.2021  00:07:54|G|-100.000000|-099.800000|006.699000|007.405360|117.782064|093.744112|014.252000|018.250000|52.255898|105.710449|000.00|41.40
04.08.2021  00:07:59|G|-100.000000|-099.800000|006.702400|007.405340|117.731285|093.702575|014.278000|018.250000|52.255898|105.710449|000.00|41.40
04.08.2021  00:08:07|G|-100.000000|-099.800000|006.696600|007.405360|117.791102|093.751505|014.356000|018.250000|52.255901|105.710457|000.00|38.10
04.08.2021  00:08:12|G|-100.000000|-099.800000|006.699500|007.405340|117.742329|093.711609|014.564000|018.250000|52.255901|105.710457|000.00|38.10
04.08.2021  00:08:20|G|-100.000000|-099.800000|006.697300|007.405370|117.807329|093.764778|014.486000|018.250000|52.255901|105.710457|000.00|38.10
04.08.2021  00:08:25|G|-100.000000|-099.800000|006.690000|007.405340|117.778273|093.741011|014.434000|018.250000|52.255905|105.710457|000.00|39.20
04.08.2021  00:08:33|G|-100.000000|-099.800000|006.691900|007.405360|117.808955|093.766108|014.486000|018.250000|52.255905|105.710457|000.00|39.20
04.08.2021  00:08:38|G|-100.000000|-099.800000|006.688400|007.405340|117.784328|093.745964|014.408000|018.250000|52.255905|105.710457|000.00|39.20
04.08.2021  00:08:46|G|-100.000000|-099.800000|006.687800|007.405340|117.786847|093.748024|014.408000|018.250000|52.255909|105.710464|000.00|39.50
04.08.2021  00:08:51|G|-100.000000|-099.800000|006.689200|007.405320|117.743475|093.712546|014.434000|018.250000|52.255909|105.710464|000.00|39.50
04.08.2021  00:08:59|G|-100.000000|-099.800000|006.686500|007.405340|117.791554|093.751875|014.642000|018.250000|52.255909|105.710464|000.00|39.50
04.08.2021  00:09:04|G|-100.000000|-099.800000|006.684300|007.405320|117.762043|093.727734|014.486000|018.250000|52.255917|105.710480|000.00|45.00
04.08.2021  00:09:12|G|-100.000000|-099.800000|006.683100|007.405340|117.804367|093.762355|014.512000|018.250000|52.255917|105.710480|000.00|45.00
04.08.2021  00:09:17|G|-100.000000|-099.800000|006.685200|007.405320|117.758686|093.724989|014.408000|018.250000|52.255917|105.710480|000.00|45.00
04.08.2021  00:09:25|G|-100.000000|-099.800000|006.686200|007.405340|117.792607|093.752736|014.341000|018.281000|52.255917|105.710480|000.00|46.20
04.08.2021  00:09:30|G|-100.000000|-099.800000|006.687400|007.405320|117.750333|093.718156|014.548000|018.281000|52.255917|105.710480|000.00|46.20
04.08.2021  00:09:38|G|-100.000000|-099.800000|006.694800|007.405340|117.759957|093.726028|014.600000|018.281000|52.255917|105.710480|000.00|46.20
04.08.2021  00:09:43|G|-100.000000|-099.800000|006.686400|007.405320|117.754094|093.721232|014.584000|018.312000|52.255917|105.710487|000.00|47.40
04.08.2021  00:09:51|G|-100.000000|-099.800000|006.682600|007.405340|117.806375|093.763998|014.688000|018.312000|52.255917|105.710487|000.00|47.40
04.08.2021  00:09:56|G|-100.000000|-099.800000|006.682000|007.405320|117.770837|093.734928|014.584000|018.312000|52.255917|105.710487|000.00|47.40
04.08.2021  00:10:04|G|-100.000000|-099.800000|006.676500|007.405340|117.829438|093.782863|014.532000|018.312000|52.255913|105.710480|000.00|43.70
04.08.2021  00:10:09|G|-100.000000|-099.800000|006.676500|007.405300|117.753765|093.720964|014.610000|018.312000|52.255913|105.710480|000.00|43.70
04.08.2021  00:10:17|G|-100.000000|-099.800000|006.668500|007.405310|117.802914|093.761166|014.283000|018.344000|52.255913|105.710480|000.00|43.70
04.08.2021  00:10:22|G|-100.000000|-099.800000|006.667600|007.405270|117.730790|093.702170|014.646000|018.344000|52.255913|105.710480|000.00|43.70
04.08.2021  00:10:30|G|-100.000000|-099.800000|006.658900|007.405320|117.858445|093.806590|014.568000|018.344000|52.255913|105.710480|000.00|43.10
04.08.2021  00:10:35|G|-100.000000|-099.800000|006.658200|007.405280|117.785441|093.746874|014.568000|018.344000|52.255913|105.710480|000.00|43.10
04.08.2021  00:10:43|G|-100.000000|-099.800000|006.637200|007.405270|117.846072|093.796470|014.517000|018.344000|52.255913|105.710480|000.00|43.10
04.08.2021  00:10:48|G|-100.000000|-099.800000|006.639500|007.405250|117.799462|093.758343|014.517000|018.344000|52.255905|105.710457|000.00|36.50
04.08.2021  00:10:56|G|-100.000000|-099.800000|006.645300|007.405280|117.834431|093.786947|014.439000|018.344000|52.255905|105.710457|000.00|36.50
04.08.2021  00:11:01|G|-100.000000|-099.800000|006.649100|007.405240|117.744070|093.713033|014.517000|018.344000|52.255905|105.710457|000.00|36.50
