DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
02.06.2022  00:00:01|G|000.000000|000.000000|003.119200|007.401020|123.592100|098.496641|51.790009|104.808189|000.24|314.50
02.06.2022  00:00:05|G|000.000000|000.000000|003.119700|007.401000|123.547366|098.460050|51.790009|104.808189|000.23|314.50
02.06.2022  00:00:14|G|000.000000|000.000000|003.120100|007.401030|123.609498|098.510872|51.790009|104.808189|000.23|314.50
02.06.2022  00:00:18|G|000.000000|000.000000|003.121300|007.401000|123.540484|098.454420|51.790009|104.808189|000.22|314.50
02.06.2022  00:00:26|G|000.000000|000.000000|003.120100|007.401010|123.566965|098.476081|51.790047|104.808128|000.25|312.60
02.06.2022  00:00:32|G|000.000000|000.000000|003.120900|007.401000|123.542186|098.455812|51.790047|104.808128|000.25|312.60
02.06.2022  00:00:37|G|000.000000|000.000000|003.127300|007.401030|123.578431|098.485460|51.790047|104.808128|000.24|312.60
02.06.2022  00:00:44|G|000.000000|000.000000|003.123600|007.400990|123.509286|098.428900|51.790047|104.808128|000.24|312.60
02.06.2022  00:00:49|G|000.000000|000.000000|003.121800|007.401040|123.623412|098.522254|51.790047|104.808128|000.23|312.60
02.06.2022  00:00:58|G|000.000000|000.000000|003.114400|007.400980|123.527668|098.443937|51.790047|104.808128|000.23|312.60
02.06.2022  00:01:06|G|000.000000|000.000000|003.112600|007.401000|123.578039|098.485140|51.790085|104.808060|000.27|313.80
02.06.2022  00:01:09|G|000.000000|000.000000|003.114100|007.400990|123.550258|098.462415|51.790085|104.808060|000.27|313.80
02.06.2022  00:01:18|G|000.000000|000.000000|003.118500|007.401010|123.573856|098.481718|51.790085|104.808060|000.26|313.80
02.06.2022  00:01:23|G|000.000000|000.000000|003.119100|007.401010|123.571270|098.479603|51.790085|104.808060|000.26|313.80
02.06.2022  00:01:30|G|000.000000|000.000000|003.120900|007.401000|123.542227|098.455846|51.790085|104.808060|000.25|313.80
02.06.2022  00:01:37|G|000.000000|000.000000|003.122800|007.401010|123.555263|098.466509|51.790085|104.808060|000.25|313.80
