DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|WaterIR|AirIR|Lat|Lon|Speed|Cours
15.10.2021  00:00:01|G|000.000000|000.000000|008.267900|007.409650|119.831157|094.831157|000.000000|000.000000|51.751041|104.223656|001.00|166.20
15.10.2021  00:00:09|G|000.000000|000.000000|008.268700|007.409660|119.846204|094.846204|000.000000|000.000000|51.750996|104.223648|000.90|160.40
15.10.2021  00:00:17|G|000.000000|000.000000|008.269400|007.409670|119.861599|094.861599|000.000000|000.000000|51.750950|104.223648|001.00|172.10
15.10.2021  00:00:19|G|000.000000|000.000000|008.270100|007.409650|119.822944|094.822944|000.000000|000.000000|51.750942|104.223648|001.00|167.00
15.10.2021  00:00:30|G|000.000000|000.000000|008.272900|007.409650|119.812689|094.812689|000.000000|000.000000|51.750893|104.223663|000.90|171.40
15.10.2021  00:00:34|G|000.000000|000.000000|008.273200|007.409590|119.703340|094.703340|000.000000|000.000000|51.750881|104.223663|000.90|175.90
15.10.2021  00:00:40|G|000.000000|000.000000|008.274000|007.409650|119.808631|094.808631|000.000000|000.000000|51.750858|104.223679|000.80|172.00
15.10.2021  00:00:46|G|000.000000|000.000000|008.269300|007.409700|119.915972|094.915972|000.000000|000.000000|51.750839|104.223694|000.80|175.70
15.10.2021  00:00:55|G|000.000000|000.000000|008.271400|007.409650|119.818027|094.818027|000.000000|000.000000|51.750801|104.223701|000.80|164.90
15.10.2021  00:00:58|G|000.000000|000.000000|008.265400|007.409630|119.804114|094.804114|000.000000|000.000000|51.750786|104.223694|001.00|169.10
15.10.2021  00:01:07|G|000.000000|000.000000|008.255600|007.409610|119.804270|094.804270|000.000000|000.000000|51.750748|104.223709|000.90|164.20
15.10.2021  00:01:13|G|000.000000|000.000000|008.265600|007.409620|119.785350|094.785350|000.000000|000.000000|51.750717|104.223717|000.70|163.70
15.10.2021  00:01:19|G|000.000000|000.000000|008.256100|007.409650|119.874550|094.874550|000.000000|000.000000|51.750698|104.223724|000.70|168.40
15.10.2021  00:01:25|G|000.000000|000.000000|008.255800|007.409630|119.839600|094.839600|000.000000|000.000000|51.750671|104.223732|000.80|166.50
15.10.2021  00:01:34|G|000.000000|000.000000|008.255600|007.409630|119.840349|094.840349|000.000000|000.000000|51.750656|104.223763|000.70|167.70
15.10.2021  00:01:37|G|000.000000|000.000000|008.258500|007.409650|119.865733|094.865733|000.000000|000.000000|51.750652|104.223770|000.90|168.80
15.10.2021  00:01:46|G|000.000000|000.000000|008.265000|007.409620|119.787655|094.787655|000.000000|000.000000|51.750626|104.223793|001.00|173.80
15.10.2021  00:01:52|G|000.000000|000.000000|008.256400|007.409630|119.837377|094.837377|000.000000|000.000000|51.750595|104.223793|000.80|168.90
15.10.2021  00:01:58|G|000.000000|000.000000|008.257000|007.409610|119.799180|094.799180|000.000000|000.000000|51.750584|104.223808|000.90|162.90
15.10.2021  00:02:04|G|000.000000|000.000000|008.254400|007.409610|119.808674|094.808674|000.000000|000.000000|51.750561|104.223824|000.70|161.00
15.10.2021  00:02:13|G|000.000000|000.000000|008.248700|007.409610|119.829702|094.829702|000.000000|000.000000|51.750534|104.223862|000.80|160.20
15.10.2021  00:02:16|G|000.000000|000.000000|008.247200|007.409650|119.907387|094.907387|000.000000|000.000000|51.750523|104.223877|000.80|169.80
15.10.2021  00:02:25|G|000.000000|000.000000|008.248800|007.409610|119.829310|094.829310|000.000000|000.000000|51.750496|104.223877|000.80|170.10
15.10.2021  00:02:31|G|000.000000|000.000000|008.245800|007.409610|119.840373|094.840373|000.000000|000.000000|51.750473|104.223885|000.70|160.00
15.10.2021  00:02:37|G|000.000000|000.000000|008.249200|007.409630|119.863831|094.863831|000.000000|000.000000|51.750446|104.223900|000.80|161.90
15.10.2021  00:02:45|G|000.000000|000.000000|008.241700|007.409610|119.855569|094.855569|000.000000|000.000000|51.750423|104.223915|000.80|172.20
15.10.2021  00:02:53|G|000.000000|000.000000|008.243300|007.409630|119.885701|094.885701|000.000000|000.000000|51.750397|104.223930|000.80|171.20
15.10.2021  00:02:55|G|000.000000|000.000000|008.256600|007.409590|119.764484|094.764484|000.000000|000.000000|51.750389|104.223930|000.80|164.60
15.10.2021  00:03:04|G|000.000000|000.000000|008.257700|007.409610|119.796568|094.796568|000.000000|000.000000|51.750359|104.223923|000.80|164.80
15.10.2021  00:03:10|G|000.000000|000.000000|008.257600|007.409590|119.760832|094.760832|000.000000|000.000000|51.750343|104.223907|000.80|164.50
15.10.2021  00:03:16|G|000.000000|000.000000|008.258000|007.409590|119.759470|094.759470|000.000000|000.000000|51.750320|104.223900|000.80|165.70
15.10.2021  00:03:22|G|000.000000|000.000000|008.255400|007.409610|119.805000|094.805000|000.000000|000.000000|51.750298|104.223900|001.00|174.50
15.10.2021  00:03:32|G|000.000000|000.000000|008.273700|007.409600|119.719520|094.719520|000.000000|000.000000|51.750252|104.223915|001.10|173.60
15.10.2021  00:03:34|G|000.000000|000.000000|008.257600|007.409610|119.796969|094.796969|000.000000|000.000000|51.750240|104.223915|000.90|168.90
15.10.2021  00:03:45|G|000.000000|000.000000|008.261400|007.409610|119.782992|094.782992|000.000000|000.000000|51.750187|104.223961|000.90|169.50
15.10.2021  00:03:49|G|000.000000|000.000000|008.258600|007.409610|119.793244|094.793244|000.000000|000.000000|51.750172|104.223969|001.00|167.00
15.10.2021  00:03:55|G|000.000000|000.000000|008.262700|007.409610|119.778217|094.778217|000.000000|000.000000|51.750153|104.223984|001.00|170.60
15.10.2021  00:04:01|G|000.000000|000.000000|008.261400|007.409590|119.746921|094.746921|000.000000|000.000000|51.750126|104.223984|001.00|169.10
15.10.2021  00:04:10|G|000.000000|000.000000|008.262900|007.409610|119.777447|094.777447|000.000000|000.000000|51.750099|104.223991|000.90|162.20
15.10.2021  00:04:13|G|000.000000|000.000000|008.257500|007.409650|119.869483|094.869483|000.000000|000.000000|51.750092|104.224007|001.00|167.50
15.10.2021  00:04:22|G|000.000000|000.000000|008.249100|007.409630|119.864316|094.864316|000.000000|000.000000|51.750042|104.224052|000.90|159.40
15.10.2021  00:04:29|G|000.000000|000.000000|008.251300|007.409610|119.820131|094.820131|000.000000|000.000000|51.750004|104.224052|001.00|169.60
15.10.2021  00:04:34|G|000.000000|000.000000|008.240400|007.409610|119.860369|094.860369|000.000000|000.000000|51.749977|104.224060|001.00|173.50
15.10.2021  00:04:40|G|000.000000|000.000000|008.241300|007.409570|119.784835|094.784835|000.000000|000.000000|51.749958|104.224068|001.00|164.00
15.10.2021  00:04:50|G|000.000000|000.000000|008.251200|007.409610|119.820601|094.820601|000.000000|000.000000|51.749916|104.224098|000.90|170.60
15.10.2021  00:04:52|G|000.000000|000.000000|008.248800|007.409590|119.793474|094.793474|000.000000|000.000000|51.749905|104.224106|000.90|164.20
15.10.2021  00:05:01|G|000.000000|000.000000|008.254500|007.409590|119.772384|094.772384|000.000000|000.000000|51.749863|104.224121|001.10|157.40
15.10.2021  00:05:07|G|000.000000|000.000000|008.258400|007.409550|119.685890|094.685890|000.000000|000.000000|51.749840|104.224129|001.10|162.10
15.10.2021  00:05:13|G|000.000000|000.000000|008.253800|007.409610|119.810971|094.810971|000.000000|000.000000|51.749813|104.224144|001.00|164.90
15.10.2021  00:05:19|G|000.000000|000.000000|008.255100|007.409570|119.734093|094.734093|000.000000|000.000000|51.749786|104.224167|001.10|165.50
15.10.2021  00:05:29|G|000.000000|000.000000|008.252600|007.409630|119.851551|094.851551|000.000000|000.000000|51.749763|104.224174|001.00|164.50
15.10.2021  00:05:31|G|000.000000|000.000000|008.239000|007.409570|119.793369|094.793369|000.000000|000.000000|51.749748|104.224167|001.10|161.10
15.10.2021  00:05:40|G|000.000000|000.000000|008.242300|007.409610|119.853348|094.853348|000.000000|000.000000|51.749702|104.224197|001.20|164.60
15.10.2021  00:05:46|G|000.000000|000.000000|008.243700|007.409590|119.812210|094.812210|000.000000|000.000000|51.749672|104.224228|001.20|160.90
15.10.2021  00:05:55|G|000.000000|000.000000|008.238300|007.409610|119.868136|094.868136|000.000000|000.000000|51.749619|104.224236|001.10|165.10
15.10.2021  00:05:58|G|000.000000|000.000000|008.241500|007.409590|119.820329|094.820329|000.000000|000.000000|51.749607|104.224236|001.10|158.80
15.10.2021  00:06:08|G|000.000000|000.000000|008.239500|007.409590|119.827676|094.827676|000.000000|000.000000|51.749557|104.224266|001.20|164.60
