DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
25.09.2023  00:00:00|G|000.000000|000.000000|014.524600|007.424160|122.948496|097.970182|53.781437|108.748611|008.97|40.50
25.09.2023  00:00:10|G|000.000000|000.000000|014.535800|007.424210|122.991570|098.005416|53.781750|108.749039|008.82|38.20
25.09.2023  00:00:20|G|000.000000|000.000000|014.528400|007.424170|122.952398|097.973374|53.782078|108.749474|009.04|38.10
25.09.2023  00:00:30|G|000.000000|000.000000|014.535300|007.424170|122.931987|097.956678|53.782402|108.749908|009.00|38.20
25.09.2023  00:00:40|G|000.000000|000.000000|014.529600|007.424150|122.918367|097.945537|53.782730|108.750351|008.98|38.80
25.09.2023  00:00:50|G|000.000000|000.000000|014.532200|007.424190|122.971703|097.989165|53.783051|108.750778|008.96|38.50
25.09.2023  00:01:00|G|000.000000|000.000000|014.527700|007.424160|122.939190|097.962570|53.783375|108.751221|008.93|39.30
25.09.2023  00:01:20|G|000.000000|000.000000|014.515300|007.424150|122.960626|097.980104|53.784023|108.752106|009.08|39.00
25.09.2023  00:01:30|G|000.000000|000.000000|014.524800|007.424180|122.978367|097.994616|53.784340|108.752541|008.80|38.50
25.09.2023  00:01:40|G|000.000000|000.000000|014.528700|007.424170|122.951489|097.972630|53.784668|108.752991|009.14|38.70
25.09.2023  00:01:50|G|000.000000|000.000000|014.516200|007.424170|122.988549|098.002945|53.784988|108.753426|008.89|39.00
25.09.2023  00:02:00|G|000.000000|000.000000|014.510600|007.424150|122.974588|097.991525|53.785316|108.753868|009.01|37.90
25.09.2023  00:02:10|G|000.000000|000.000000|014.505800|007.424170|123.019386|098.028169|53.785633|108.754303|008.89|39.20
25.09.2023  00:02:20|G|000.000000|000.000000|014.501400|007.424120|122.956029|097.976344|53.785961|108.754730|008.92|38.30
25.09.2023  00:02:30|G|000.000000|000.000000|014.514600|007.424160|122.977962|097.994285|53.786289|108.755165|008.96|38.60
25.09.2023  00:02:40|G|000.000000|000.000000|014.508800|007.424210|123.071620|098.070895|53.786617|108.755615|009.12|38.50
