DateTime|TF|SurfTermo|SurfTermoEqu|TermoSBE|ConductSBE|ScSBE|ScSBEequ|Lat|Lon|Speed|Cours
26.07.2023  00:00:06|G|000.000000|000.000000|012.970600|007.418770|119.269038|094.960436|53.476746|108.474693|000.16|141.40
26.07.2023  00:00:15|G|000.000000|000.000000|013.105100|007.418860|118.998069|094.738787|53.476746|108.474693|000.15|141.40
26.07.2023  00:00:25|G|000.000000|000.000000|013.266000|007.419210|119.058733|094.788409|53.476719|108.474731|000.18|140.40
26.07.2023  00:00:36|G|000.000000|000.000000|013.284900|007.419110|118.844172|094.612901|53.476719|108.474731|000.17|140.40
26.07.2023  00:00:45|G|000.000000|000.000000|013.274000|007.419130|118.908654|094.665647|53.476719|108.474731|000.17|140.40
26.07.2023  00:00:55|G|000.000000|000.000000|013.195100|007.419120|119.132995|094.849154|53.476719|108.474731|000.16|140.40
26.07.2023  00:01:06|G|000.000000|000.000000|013.329000|007.419150|118.773469|094.555067|53.476692|108.474770|000.18|140.50
26.07.2023  00:01:14|G|000.000000|000.000000|013.427600|007.419370|118.820833|094.593811|53.476692|108.474770|000.17|140.50
26.07.2023  00:01:26|G|000.000000|000.000000|013.439100|007.419590|119.130571|094.847172|53.476692|108.474770|000.17|140.50
26.07.2023  00:01:35|G|000.000000|000.000000|013.521100|007.419600|118.899449|094.658117|53.476692|108.474770|000.17|140.50
26.07.2023  00:01:45|G|000.000000|000.000000|013.443400|007.419530|119.023689|094.759744|53.476677|108.474792|000.17|139.40
26.07.2023  00:01:56|G|000.000000|000.000000|013.346100|007.419440|119.176739|094.884937|53.476677|108.474792|000.17|139.40
26.07.2023  00:02:05|G|000.000000|000.000000|013.389200|007.419510|119.155992|094.867966|53.476677|108.474792|000.16|139.40
26.07.2023  00:02:15|G|000.000000|000.000000|013.472900|007.419620|119.075591|094.802199|53.476677|108.474792|000.16|139.40
26.07.2023  00:02:25|G|000.000000|000.000000|013.495900|007.419680|119.100126|094.822269|53.476654|108.474808|000.17|140.10
26.07.2023  00:02:35|G|000.000000|000.000000|013.528700|007.419720|119.064052|094.792760|53.476654|108.474808|000.16|140.10
26.07.2023  00:02:55|G|000.000000|000.000000|013.541100|007.419770|119.104885|094.826161|53.476654|108.474808|000.16|140.10
26.07.2023  00:03:05|G|000.000000|000.000000|013.620400|007.419880|119.038827|094.772126|53.476627|108.474815|000.17|142.60
26.07.2023  00:03:16|G|000.000000|000.000000|013.629500|007.419940|119.105132|094.826363|53.476627|108.474815|000.16|142.60
26.07.2023  00:03:26|G|000.000000|000.000000|013.693600|007.419980|118.976062|094.720785|53.476627|108.474815|000.16|142.60
26.07.2023  00:03:46|G|000.000000|000.000000|013.604000|007.420000|119.274993|094.965307|53.476608|108.474823|000.15|144.00
26.07.2023  00:03:56|G|000.000000|000.000000|013.810000|007.420240|119.034064|094.768230|53.476608|108.474823|000.15|144.00
26.07.2023  00:04:16|G|000.000000|000.000000|013.975300|007.420540|119.010470|094.748931|53.476608|108.474823|000.14|144.00
26.07.2023  00:04:26|G|000.000000|000.000000|014.051400|007.420690|119.018617|094.755595|53.476585|108.474823|000.15|146.90
26.07.2023  00:04:36|G|000.000000|000.000000|014.142600|007.420880|119.044606|094.776853|53.476585|108.474823|000.14|146.90
26.07.2023  00:04:45|G|000.000000|000.000000|014.156700|007.421010|119.203487|094.906816|53.476585|108.474823|000.14|146.90
26.07.2023  00:04:55|G|000.000000|000.000000|014.173500|007.421090|119.277499|094.967357|53.476585|108.474823|000.14|146.90
26.07.2023  00:05:06|G|000.000000|000.000000|014.217100|007.421200|119.319348|095.001589|53.476555|108.474815|000.14|150.60
26.07.2023  00:05:14|G|000.000000|000.000000|014.286300|007.421310|119.286853|094.975008|53.476555|108.474815|000.14|150.60
26.07.2023  00:05:24|G|000.000000|000.000000|014.323400|007.421420|119.347803|095.024864|53.476555|108.474815|000.13|150.60
26.07.2023  00:05:36|G|000.000000|000.000000|014.216000|007.421380|119.599107|095.230427|53.476555|108.474815|000.13|150.60
